"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 3-2dstatmw1_set.csv",,,,"Date:","22 Nov 2017 17:14:33 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
5.618,3.496,90.387,0.250,0.250,0.0,landscape-sysinfo / 2%,0.0,0.0,6538.0,6057.0,waagent / 15581184%,
5.257,3.880,90.864,0.0,0.0,0.0,landscape-sysinfo / 1%,0.0,0.0,6544.0,5995.0,waagent / 15581184%,
5.500,3.625,90.750,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6470.0,5929.0,waagent / 15581184%,
6.492,4.370,89.014,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,4025.0,4593.0,waagent / 15581184%,
5.882,4.130,89.862,0.0,0.125,0.0,rsyslogd / 0%,0.0,0.0,6282.0,5583.0,waagent / 15581184%,
5.882,3.880,89.737,0.250,0.250,0.0,rcu_sched / 0%,0.0,28672.0,4611.0,3980.0,waagent / 15581184%,
5.993,3.995,89.888,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4700.0,4303.0,waagent / 15581184%,
0.500,0.625,98.750,0.0,0.125,0.0,dbus-daemon / 0%,0.0,0.0,1960.0,2038.0,waagent / 15581184%,
0.250,0.500,99.125,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,192.0,483.0,waagent / 15581184%,
0.250,0.250,99.374,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.499,98.752,0.250,0.125,0.0,kworker/4:2 / 0%,0.0,24576.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.126,0.125,0.125,0.0,kworker/4:2 / 0%,0.0,57344.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.249,0.0,0.0,0.0,kworker/4:2 / 0%,0.0,0.0,591.0,1531.0,waagent / 15581184%,
0.125,0.501,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.374,0.374,99.127,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,198.0,514.0,waagent / 15581184%,
0.250,0.375,98.748,0.501,0.125,0.0,kworker/4:2 / 0%,0.0,45056.0,132.0,820.0,waagent / 15581184%,
0.250,0.499,99.126,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.125,0.250,99.500,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.499,99.001,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,2067.0,2489.0,waagent / 15581184%,
4.774,3.266,91.834,0.0,0.126,0.0,rcu_sched / 0%,0.0,0.0,2773.0,2358.0,waagent / 15581184%,
1.743,1.619,96.513,0.0,0.125,0.0,rcuos/5 / 0%,0.0,32768.0,5032.0,62592.0,waagent / 15581184%,
0.250,0.250,98.999,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,28672.0,132.0,420.0,waagent / 15581184%,
0.624,0.624,98.627,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,3228.0,3773.0,waagent / 15581184%,
6.242,3.870,89.638,0.0,0.250,0.0,rcuos/3 / 0%,0.0,0.0,3342.0,2568.0,waagent / 15581184%,
0.125,0.250,99.499,0.0,0.125,0.0,hv_kvp_daemon / 0%,0.0,0.0,371.0,552.0,waagent / 15581184%,
6.117,3.870,89.888,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4765.0,4665.0,waagent / 15581184%,
3.383,2.256,94.361,0.0,0.0,0.0,java / 4%,0.0,0.0,1060.0,4468.0,java / 30507008%,
0.250,0.375,98.875,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,147456.0,192.0,466.0,java / 30507008%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,java / 30507008%,
0.375,0.375,99.125,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,132.0,412.0,java / 30507008%,
17.942,8.281,72.396,0.0,1.380,0.0,java / 24%,0.0,0.0,1244836.0,1925604.0,java / 80134144%,
19.202,9.102,68.953,0.125,2.618,0.0,java / 27%,0.0,0.0,2161308.0,2948627.0,java / 92942336%,
21.178,11.905,64.160,0.0,2.757,0.0,java / 30%,0.0,0.0,2689090.0,3642738.0,java / 102555648%,
17.897,12.641,66.208,0.375,2.879,0.0,java / 29%,0.0,28672.0,3205187.0,4341347.0,java / 103964672%,
13.750,12.500,70.625,0.0,3.125,0.0,java / 24%,0.0,0.0,3242820.0,4366013.0,java / 108601344%,
15.875,13.375,67.750,0.0,3.0,0.0,java / 28%,0.0,0.0,3554423.0,4741967.0,java / 163311616%,
9.262,11.765,75.720,0.0,3.254,0.0,java / 19%,0.0,0.0,3673477.0,4896631.0,java / 163647488%,
8.614,11.860,76.155,0.250,3.121,0.0,java / 19%,0.0,0.0,3841139.0,5127326.0,java / 167841792%,
8.020,10.902,77.820,0.0,3.258,0.0,java / 18%,0.0,12288.0,3447090.0,4624506.0,java / 167841792%,
7.760,11.389,77.597,0.375,2.879,0.0,java / 18%,0.0,0.0,3447771.0,4583989.0,java / 224550912%,
8.750,12.375,75.500,0.0,3.375,0.0,java / 19%,0.0,0.0,4032769.0,5391232.0,java / 280772608%,
8.636,12.516,75.469,0.0,3.379,0.0,java / 19%,0.0,0.0,4092178.0,5484803.0,java / 280227840%,
8.385,12.140,76.345,0.0,3.129,0.0,java / 18%,0.0,0.0,4048238.0,5421146.0,java / 280313856%,
8.271,12.406,76.065,0.0,3.258,0.0,java / 18%,0.0,0.0,4165934.0,5588898.0,java / 282693632%,
7.865,11.985,76.529,0.375,3.246,0.0,java / 18%,0.0,12288.0,3913669.0,5266059.0,java / 282693632%,
7.885,11.765,77.096,0.0,3.254,0.0,java / 18%,0.0,8192.0,4117061.0,5503170.0,java / 282697728%,
7.895,11.779,77.193,0.0,3.133,0.0,java / 18%,0.0,0.0,3823497.0,5095715.0,java / 321925120%,
7.990,12.235,76.654,0.0,3.121,0.0,java / 19%,0.0,0.0,3868308.0,5168993.0,java / 397422592%,
8.511,12.641,75.219,0.0,3.630,0.0,java / 19%,0.0,0.0,4025431.0,5358517.0,java / 475017216%,
8.511,13.141,74.718,0.250,3.379,0.0,java / 20%,0.0,24576.0,4199064.0,5608739.0,java / 509181952%,
8.365,11.860,76.280,0.0,3.496,0.0,java / 19%,0.0,4096.0,4052404.0,5403389.0,java / 509181952%,
7.644,11.278,78.446,0.0,2.632,0.0,java / 17%,0.0,0.0,3827261.0,5065072.0,java / 509181952%,
8.250,11.875,76.750,0.0,3.125,0.0,java / 18%,0.0,0.0,3854166.0,5127438.0,java / 509181952%,
8.864,12.360,75.156,0.0,3.620,0.0,java / 19%,0.0,0.0,4313563.0,5730039.0,java / 509181952%,
7.519,11.529,78.070,0.0,2.882,0.0,java / 18%,0.0,0.0,3645750.0,4827734.0,java / 509181952%,
9.125,13.250,73.375,0.750,3.500,0.0,java / 20%,0.0,65536.0,4398620.0,5886961.0,java / 508125184%,
8.135,12.390,76.345,0.0,3.129,0.0,java / 18%,0.0,0.0,4148810.0,5575293.0,java / 508125184%,
8.271,12.281,76.190,0.0,3.258,0.0,java / 18%,0.0,0.0,4162035.0,5577311.0,java / 508125184%,
8.250,12.750,75.625,0.0,3.375,0.0,java / 19%,0.0,0.0,4231151.0,5649215.0,java / 508125184%,
8.500,12.375,75.750,0.125,3.250,0.0,java / 18%,0.0,0.0,4111003.0,5516785.0,java / 508125184%,
8.135,11.890,76.220,0.375,3.379,0.0,java / 18%,0.0,57344.0,4148245.0,5568438.0,java / 508239872%,
7.625,11.750,77.500,0.0,3.125,0.0,java / 18%,0.0,0.0,3781401.0,5055713.0,java / 508239872%,
8.125,11.750,76.750,0.0,3.375,0.0,java / 18%,0.0,0.0,3932542.0,5232261.0,java / 508252160%,
8.511,12.390,75.594,0.0,3.504,0.0,java / 19%,0.0,0.0,4232090.0,5694878.0,java / 508252160%,
8.135,11.765,76.721,0.0,3.379,0.0,java / 18%,0.0,0.0,4111728.0,5491026.0,java / 508252160%,
8.010,12.516,75.970,0.250,3.254,0.0,java / 19%,0.0,53248.0,4119392.0,5469298.0,java / 504573952%,
8.125,12.125,76.750,0.0,3.0,0.0,java / 18%,0.0,0.0,3875374.0,5165674.0,java / 504573952%,
7.760,11.765,77.222,0.0,3.254,0.0,java / 17%,0.0,0.0,3847111.0,5120350.0,java / 504573952%,
8.0,12.750,76.0,0.0,3.250,0.0,java / 19%,0.0,0.0,4106328.0,5449941.0,java / 504573952%,
8.365,12.360,75.780,0.0,3.496,0.0,java / 19%,0.0,0.0,3994288.0,5255093.0,java / 504573952%,
8.772,12.907,74.812,0.0,3.509,0.0,java / 19%,0.0,0.0,4315897.0,5785816.0,java / 504655872%,
8.625,12.500,74.750,0.625,3.500,0.0,java / 19%,0.0,20480.0,4239970.0,5662792.0,java / 504655872%,
8.636,13.141,74.844,0.0,3.379,0.0,java / 19%,0.0,0.0,4316146.0,5782793.0,java / 504655872%,
7.875,12.250,76.875,0.0,3.0,0.0,java / 18%,0.0,0.0,4194527.0,5637951.0,java / 504655872%,
8.772,12.406,75.313,0.0,3.509,0.0,java / 19%,0.0,0.0,4095487.0,5508372.0,java / 500981760%,
7.750,11.875,77.250,0.0,3.125,0.0,java / 17%,0.0,0.0,3896288.0,5206604.0,java / 500981760%,
8.271,11.529,76.441,0.501,3.258,0.0,java / 18%,0.0,12288.0,3837469.0,5100260.0,java / 500981760%,
7.865,11.860,77.154,0.0,3.121,0.0,java / 18%,0.0,0.0,3945654.0,5257629.0,java / 500981760%,
9.136,12.390,75.219,0.0,3.254,0.0,java / 19%,0.0,0.0,4357693.0,5804543.0,java / 500981760%,
8.271,12.030,76.190,0.0,3.509,0.0,java / 18%,0.0,0.0,4062326.0,5427850.0,java / 500981760%,
8.250,11.875,76.625,0.0,3.250,0.0,java / 19%,0.0,8192.0,3910680.0,5174934.0,java / 500981760%,
7.625,11.625,77.750,0.0,3.0,0.0,java / 17%,0.0,0.0,3772803.0,4997527.0,java / 500981760%,
7.500,10.875,78.375,0.500,2.750,0.0,java / 17%,0.0,24576.0,3520063.0,4671065.0,java / 500981760%,
7.491,10.861,78.652,0.0,2.996,0.0,java / 17%,0.0,0.0,3706705.0,4916909.0,java / 497827840%,
8.030,11.794,77.164,0.0,3.011,0.0,java / 19%,0.0,0.0,3779322.0,5027214.0,java / 497827840%,
8.739,12.360,75.655,0.0,3.246,0.0,java / 19%,0.0,0.0,4208583.0,5587792.0,java / 497827840%,
8.417,13.065,75.0,0.0,3.518,0.0,java / 19%,0.0,0.0,4260072.0,5723138.0,java / 497827840%,
7.635,11.514,77.597,0.0,3.254,0.0,java / 18%,0.0,0.0,3889038.0,5202028.0,java / 497827840%,
7.635,11.514,77.597,0.125,3.129,0.0,java / 17%,0.0,12288.0,3854214.0,5145601.0,java / 497831936%,
7.875,12.250,76.750,0.0,3.125,0.0,java / 19%,0.0,0.0,4027463.0,5338863.0,java / 497831936%,
8.260,12.140,76.345,0.0,3.254,0.0,java / 18%,0.0,40960.0,4154221.0,5563847.0,java / 497831936%,
7.509,10.638,78.849,0.0,3.004,0.0,java / 17%,0.0,0.0,3632683.0,4814001.0,java / 497831936%,
8.260,12.015,76.095,0.125,3.504,0.0,java / 18%,0.0,0.0,4043361.0,5368790.0,java / 494702592%,
8.853,12.718,75.062,0.0,3.367,0.0,java / 19%,0.0,0.0,4337416.0,5834092.0,java / 494702592%,
8.772,12.406,75.063,0.251,3.509,0.0,java / 19%,0.0,16384.0,4361337.0,5835597.0,java / 494702592%,
8.260,11.890,76.596,0.0,3.254,0.0,java / 18%,0.0,0.0,3922090.0,5223935.0,java / 494702592%,
8.260,12.140,76.596,0.0,3.004,0.0,java / 18%,0.0,0.0,3827531.0,5091886.0,java / 494702592%,
7.509,11.640,77.722,0.0,3.129,0.0,java / 18%,0.0,0.0,3899474.0,5192911.0,java / 494702592%,
8.0,11.500,77.625,0.0,2.875,0.0,java / 18%,0.0,0.0,3867991.0,5124174.0,java / 494702592%,
8.750,11.750,76.0,0.0,3.500,0.0,java / 19%,0.0,0.0,3859952.0,5132755.0,java / 492077056%,
8.365,12.235,75.156,0.749,3.496,0.0,java / 19%,0.0,45056.0,4146299.0,5553844.0,java / 492077056%,
8.668,12.563,75.251,0.0,3.518,0.0,java / 19%,0.0,0.0,4260590.0,5712547.0,java / 492077056%,
8.250,12.375,75.625,0.0,3.750,0.0,java / 19%,0.0,0.0,4218752.0,5643692.0,java / 492077056%,
8.250,12.125,76.125,0.0,3.500,0.0,java / 18%,0.0,0.0,4068078.0,5480989.0,java / 492077056%,
8.647,12.281,75.689,0.0,3.383,0.0,java / 19%,0.0,0.0,4370245.0,5842651.0,java / 492077056%,
7.875,11.750,77.125,0.125,3.125,0.0,java / 18%,0.0,0.0,4024181.0,5390251.0,java / 492077056%,
7.875,11.500,77.625,0.375,2.625,0.0,java / 17%,0.0,20480.0,3659546.0,4891737.0,java / 489451520%,
7.250,10.750,78.625,0.125,3.250,0.0,java / 17%,0.0,0.0,3528496.0,4697423.0,java / 489451520%,
8.875,13.125,74.375,0.0,3.625,0.0,java / 19%,0.0,0.0,4385828.0,5865131.0,java / 489451520%,
8.636,13.016,74.718,0.0,3.630,0.0,java / 20%,0.0,0.0,4344184.0,5827270.0,java / 489451520%,
8.020,4.637,86.591,0.0,0.752,0.0,java / 11%,0.0,0.0,433717.0,568902.0,java / 491749376%,
12.030,9.273,78.070,0.376,0.251,0.0,rcuos/1 / 0%,0.0,36864.0,6664.0,11654.0,waagent / 15581184%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,272.0,1341.0,waagent / 15581184%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,451.0,610.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.250,99.376,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,8192.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.752,0.499,0.125,0.0,kworker/4:2 / 0%,0.0,98304.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.748,0.501,0.125,0.0,kworker/4:2 / 0%,0.0,12288.0,66.0,310.0,waagent / 15581184%,
0.375,0.250,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.250,0.0,0.0,0.0,rcu_sched / 0%,0.0,61440.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,2181.0,2497.0,waagent / 15581184%,
4.994,3.371,91.511,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,2659.0,2424.0,waagent / 15581184%,
5.507,3.504,90.864,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6420.0,5901.0,landscape-sysinfo / 17317888%,
5.493,3.371,90.886,0.125,0.125,0.0,landscape-sysinfo / 3%,0.0,28672.0,6486.0,6097.0,waagent / 15581184%,
4.631,3.630,91.615,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6552.0,6419.0,waagent / 15581184%,
5.500,3.625,90.750,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,6012.0,5929.0,waagent / 15581184%,
6.367,4.245,89.263,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,4551.0,4675.0,waagent / 15581184%,
5.882,4.255,89.737,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,6352.0,5807.0,waagent / 15581184%,
5.868,3.870,89.638,0.499,0.125,0.0,rcuos/0 / 0%,0.0,28672.0,6356.0,5649.0,waagent / 15581184%,
6.125,3.875,89.875,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,16384.0,3583.0,3358.0,waagent / 15581184%,
5.743,3.620,90.512,0.0,0.125,0.0,python3 / 0%,0.0,0.0,5594.0,4851.0,waagent / 15581184%,
5.013,3.258,91.604,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6478.0,5995.0,landscape-sysinfo / 17408000%,
5.750,3.250,90.875,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,0.0,6871.0,6954.0,landscape-sysinfo / 17313792%,
2.747,2.497,94.632,0.0,0.125,0.0,rcuos/2 / 0%,0.0,0.0,1954.0,2092.0,waagent / 15581184%,
0.250,0.375,98.875,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,36864.0,132.0,412.0,waagent / 15581184%,
0.375,0.250,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,266.0,520.0,waagent / 15581184%,
0.250,0.250,99.375,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,53248.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,98.750,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,40960.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.250,0.0,0.0,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,4096.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
2.871,1.748,94.757,0.499,0.125,0.0,landscape-sysinfo / 3%,0.0,12288.0,4708.0,4537.0,waagent / 15581184%,
3.504,2.753,93.617,0.0,0.125,0.0,rcuos/3 / 0%,0.0,0.0,3678.0,62014.0,waagent / 15581184%,
0.125,0.375,99.375,0.0,0.125,0.0,rcuos/1 / 0%,0.0,0.0,1360.0,2162.0,waagent / 15581184%,
0.250,0.250,99.376,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,2001.0,2489.0,waagent / 15581184%,
6.008,4.255,89.612,0.0,0.125,0.0,python3 / 1%,0.0,0.0,2707.0,2292.0,waagent / 15581184%,
0.751,0.751,98.498,0.0,0.0,0.0,dbus-daemon / 0%,0.0,0.0,1796.0,2038.0,waagent / 15581184%,
3.630,2.253,93.742,0.250,0.125,0.0,landscape-sysinfo / 4%,0.0,143360.0,4642.0,4369.0,landscape-sysinfo / 17317888%,
6.117,4.869,88.764,0.0,0.250,0.0,java / 4%,0.0,0.0,1356.0,4920.0,java / 30457856%,
0.250,0.375,99.376,0.0,0.0,0.0,kworker/4:2 / 0%,0.0,24576.0,66.0,412.0,java / 30457856%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,java / 30457856%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,java / 30457856%,
11.125,5.375,82.500,0.0,1.0,0.0,java / 15%,0.0,0.0,722881.0,1123934.0,java / 75157504%,
22.028,10.013,64.581,0.501,2.879,0.0,java / 30%,0.0,40960.0,2289889.0,3216424.0,java / 91164672%,
22.375,12.375,62.0,0.125,3.125,0.0,java / 33%,0.0,0.0,3154128.0,4261776.0,java / 101691392%,
19.274,12.766,64.581,0.0,3.379,0.0,java / 29%,0.0,0.0,3364217.0,4511557.0,java / 102948864%,
13.016,11.139,72.966,0.0,2.879,0.0,java / 24%,0.0,0.0,3414848.0,4546177.0,java / 104058880%,
14.625,25.125,57.0,0.0,3.250,0.0,java / 35%,0.0,0.0,3816219.0,5131142.0,java / 103088128%,
10.723,13.591,71.945,0.0,3.741,0.0,java / 22%,0.0,0.0,4472983.0,5977714.0,java / 101941248%,
10.138,13.141,72.841,0.501,3.379,0.0,java / 21%,0.0,28672.0,4336682.0,5786940.0,java / 100888576%,
9.136,12.891,74.343,0.0,3.630,0.0,java / 20%,0.0,0.0,4224391.0,5632568.0,java / 98033664%,
9.011,12.641,74.969,0.0,3.379,0.0,java / 20%,0.0,0.0,4289193.0,5678878.0,java / 98435072%,
8.614,11.361,77.403,0.0,2.622,0.0,java / 18%,0.0,0.0,3850059.0,5127779.0,java / 96542720%,
9.057,12.201,75.346,0.0,3.396,0.0,java / 19%,0.0,0.0,3987744.0,5326253.0,java / 94629888%,
9.363,12.235,74.282,0.375,3.745,0.0,java / 20%,0.0,12288.0,4191231.0,5642208.0,java / 93581312%,
8.761,13.267,74.093,0.0,3.880,0.0,java / 20%,0.0,0.0,4469036.0,5976232.0,java / 91480064%,
9.512,13.892,72.841,0.0,3.755,0.0,java / 21%,0.0,0.0,4761255.0,6361483.0,java / 90427392%,
8.647,12.155,75.815,0.0,3.383,0.0,java / 18%,0.0,0.0,3905119.0,5252720.0,java / 88326144%,
7.990,12.360,76.404,0.0,3.246,0.0,java / 19%,0.0,0.0,4091446.0,5489242.0,java / 87433216%,
9.114,12.734,74.782,0.0,3.371,0.0,java / 19%,0.0,0.0,4387802.0,5861220.0,java / 85331968%,
8.532,12.296,75.533,0.376,3.262,0.0,java / 20%,0.0,12288.0,4242790.0,5704101.0,java / 84283392%,
8.989,13.233,74.782,0.0,2.996,0.0,java / 19%,0.0,0.0,4116512.0,5491268.0,java / 83234816%,
9.125,12.750,74.625,0.0,3.500,0.0,java / 20%,0.0,0.0,4295561.0,5756307.0,java / 80609280%,
9.398,13.409,73.935,0.0,3.258,0.0,java / 20%,0.0,0.0,4551970.0,6075796.0,java / 79556608%,
9.273,13.033,74.436,0.0,3.258,0.0,java / 20%,0.0,12288.0,4456512.0,5964827.0,java / 78508032%,
9.363,12.360,75.031,0.0,3.246,0.0,java / 20%,0.0,0.0,4205965.0,5586944.0,java / 77979648%,
8.135,12.265,76.095,0.501,3.004,0.0,java / 19%,0.0,24576.0,3915727.0,5234840.0,java / 77455360%,
9.375,12.750,74.250,0.0,3.625,0.0,java / 20%,0.0,0.0,4321399.0,5764392.0,java / 76476416%,
8.647,12.531,75.564,0.0,3.258,0.0,java / 19%,0.0,0.0,4295878.0,5689475.0,java / 75948032%,
9.625,13.0,74.125,0.0,3.250,0.0,java / 20%,0.0,32768.0,4497089.0,6013333.0,java / 74940416%,
9.625,13.750,73.125,0.0,3.500,0.0,java / 21%,0.0,0.0,4579004.0,6145438.0,java / 74940416%,
9.387,13.767,73.217,0.0,3.630,0.0,java / 20%,0.0,0.0,4623288.0,6184613.0,java / 74981376%,
9.512,13.517,73.217,0.375,3.379,0.0,java / 21%,0.0,24576.0,4670945.0,6255626.0,java / 74997760%,
9.375,13.625,73.625,0.0,3.375,0.0,java / 20%,0.0,0.0,4691857.0,6277513.0,java / 75018240%,
9.500,13.125,73.625,0.500,3.250,0.0,java / 21%,0.0,69632.0,4559488.0,6066990.0,java / 75018240%,
8.647,11.779,76.817,0.0,2.757,0.0,java / 19%,0.0,0.0,3992988.0,5288025.0,java / 75018240%,
9.375,13.250,73.625,0.0,3.750,0.0,java / 20%,0.0,0.0,4263941.0,5672753.0,java / 75018240%,
9.363,13.233,73.908,0.0,3.496,0.0,java / 20%,0.0,0.0,4581047.0,6151509.0,java / 75063296%,
9.536,13.551,72.898,0.376,3.639,0.0,java / 22%,0.0,24576.0,4593843.0,6143248.0,java / 75063296%,
8.989,13.109,74.657,0.0,3.246,0.0,java / 20%,0.0,0.0,4159694.0,5509232.0,java / 75071488%,
8.135,11.264,77.722,0.0,2.879,0.0,java / 18%,0.0,0.0,3789115.0,5013203.0,java / 75071488%,
9.034,12.673,74.780,0.0,3.513,0.0,java / 20%,0.0,0.0,4150252.0,5514418.0,java / 75071488%,
8.864,12.609,75.156,0.0,3.371,0.0,java / 20%,0.0,0.0,4384623.0,5821385.0,java / 75075584%,
8.125,11.625,77.250,0.0,3.0,0.0,java / 17%,0.0,0.0,3626135.0,4818617.0,java / 77635584%,
9.0,13.0,74.500,0.375,3.125,0.0,java / 20%,0.0,12288.0,4480931.0,6004143.0,java / 81657856%,
8.489,14.482,73.658,0.0,3.371,0.0,java / 21%,0.0,0.0,4122955.0,5529802.0,java / 86548480%,
7.895,11.028,78.195,0.251,2.632,0.0,java / 17%,0.0,0.0,3760404.0,4997433.0,java / 94064640%,
8.625,12.250,75.625,0.0,3.500,0.0,java / 18%,0.0,0.0,4035334.0,5396207.0,java / 94322688%,
7.644,11.028,78.571,0.0,2.757,0.0,java / 18%,0.0,0.0,3707148.0,4925231.0,java / 94363648%,
8.636,12.516,74.844,0.375,3.630,0.0,java / 19%,0.0,12288.0,4494661.0,5999799.0,java / 94363648%,
7.855,12.344,76.559,0.125,3.117,0.0,java / 19%,0.0,0.0,3793439.0,5035001.0,java / 94896128%,
8.375,12.750,75.750,0.0,3.125,0.0,java / 19%,0.0,0.0,4031362.0,5323117.0,java / 94896128%,
6.642,9.398,81.955,0.0,2.005,0.0,java / 15%,0.0,0.0,3145941.0,4219304.0,java / 94920704%,
8.761,13.392,74.218,0.0,3.630,0.0,java / 19%,0.0,0.0,4353134.0,5812195.0,java / 97017856%,
8.750,12.750,75.250,0.0,3.250,0.0,java / 20%,0.0,0.0,4299775.0,5724489.0,java / 97017856%,
9.238,13.358,73.408,0.250,3.745,0.0,java / 20%,0.0,12288.0,4437010.0,5917442.0,java / 97017856%,
8.647,12.907,75.313,0.0,3.133,0.0,java / 19%,0.0,0.0,4135289.0,5504088.0,java / 97017856%,
9.637,13.642,73.467,0.0,3.254,0.0,java / 21%,0.0,0.0,4469843.0,5950303.0,java / 97120256%,
7.625,10.625,79.125,0.0,2.625,0.0,java / 17%,0.0,0.0,3661404.0,4829730.0,java / 97120256%,
9.136,13.517,73.717,0.0,3.630,0.0,java / 20%,0.0,28672.0,4597125.0,6148563.0,java / 97165312%,
