"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 3-2dstatmw2_set.csv",,,,"Date:","22 Nov 2017 17:14:33 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
4.125,4.875,90.875,0.0,0.125,0.0,landscape-sysinfo / 0%,0.0,0.0,6420.0,5835.0,waagent / 14700544%,
4.875,4.875,90.125,0.0,0.125,0.0,init / 0%,0.0,0.0,4940.0,5341.0,waagent / 14700544%,
5.125,5.750,89.0,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,5587.0,5305.0,waagent / 14700544%,
5.243,5.618,88.764,0.250,0.125,0.0,rcuos/4 / 0%,0.0,24576.0,3103.0,2390.0,waagent / 14700544%,
4.261,4.637,90.977,0.0,0.125,0.0,rcuos/5 / 0%,0.0,73728.0,5828.0,5297.0,waagent / 14700544%,
4.744,4.245,90.886,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6478.0,5921.0,landscape-sysinfo / 17391616%,
3.875,4.0,92.0,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6478.0,6061.0,waagent / 14700544%,
4.130,4.756,91.114,0.0,0.0,0.0,landscape-sysinfo / 1%,0.0,0.0,6470.0,5929.0,waagent / 14700544%,
4.619,4.744,90.262,0.250,0.125,0.0,rcuos/1 / 0%,0.0,40960.0,5930.0,5835.0,waagent / 14700544%,
5.131,5.507,89.237,0.0,0.125,0.0,rcuos/2 / 0%,0.0,0.0,4507.0,4375.0,waagent / 14700544%,
5.243,5.493,89.139,0.0,0.125,0.0,rcuos/6 / 0%,0.0,0.0,3329.0,2844.0,waagent / 14700544%,
4.0,6.125,89.750,0.0,0.125,0.0,rcuos/6 / 0%,0.0,0.0,5594.0,4843.0,waagent / 14700544%,
1.500,1.750,96.625,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,1894.0,1878.0,waagent / 14700544%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u128:0 / 0%,0.0,0.0,66.0,318.0,waagent / 14700544%,
4.250,4.500,90.750,0.500,0.0,0.0,rcu_sched / 0%,0.0,28672.0,4642.0,4267.0,waagent / 14700544%,
1.500,1.375,96.875,0.0,0.250,0.0,rcuos/5 / 0%,0.0,0.0,4672.0,109846.0,waagent / 14700544%,
0.250,0.375,99.375,0.0,0.0,0.0,kworker/u128:0 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
4.245,4.619,91.011,0.0,0.125,0.0,rcuos/2 / 0%,0.0,0.0,4642.0,4267.0,waagent / 14700544%,
4.750,4.125,91.0,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6372.0,5835.0,landscape-sysinfo / 17387520%,
5.257,5.131,89.487,0.0,0.125,0.0,java / 5%,0.0,184320.0,1716.0,6866.0,java / 29036544%,
0.125,0.375,99.375,0.0,0.125,0.0,java / 0%,0.0,0.0,66.0,326.0,java / 29036544%,
0.375,0.500,99.0,0.0,0.125,0.0,java / 0%,0.0,0.0,66.0,310.0,java / 29036544%,
0.375,0.499,99.001,0.0,0.125,0.0,rcuos/0 / 0%,0.0,0.0,66.0,310.0,java / 29036544%,
4.613,2.494,87.656,0.0,5.237,0.0,java / 6%,0.0,0.0,329357.0,517717.0,java / 90263552%,
10.362,5.618,79.775,0.0,4.245,0.0,java / 15%,0.0,0.0,1111821.0,1745446.0,java / 97984512%,
8.772,6.516,80.326,0.251,4.135,0.0,java / 13%,0.0,32768.0,1313536.0,1999771.0,java / 98361344%,
6.884,5.632,78.974,0.0,8.511,0.0,java / 11%,0.0,0.0,979605.0,1433915.0,java / 102903808%,
9.375,7.750,79.750,0.0,3.125,0.0,java / 15%,0.0,0.0,1444881.0,2107721.0,java / 103690240%,
6.633,6.133,83.980,0.0,3.254,0.0,java / 10%,0.0,0.0,1308825.0,1980437.0,java / 105787392%,
9.328,8.209,78.980,0.0,3.483,0.0,java / 15%,0.0,0.0,1569297.0,2314633.0,java / 105013248%,
6.030,5.528,83.668,0.377,4.397,0.0,java / 9%,0.0,16384.0,1626636.0,2345521.0,java / 100888576%,
5.500,6.250,84.750,0.0,3.500,0.0,java / 9%,0.0,0.0,1630669.0,2351569.0,java / 102461440%,
5.757,5.257,85.607,0.0,3.379,0.0,java / 8%,0.0,0.0,1651832.0,2423426.0,java / 102461440%,
10.375,9.0,78.0,0.0,2.625,0.0,java / 16%,0.0,0.0,1922597.0,2794170.0,java / 105881600%,
5.125,6.500,85.500,0.0,2.875,0.0,java / 8%,0.0,8192.0,2070038.0,2970015.0,java / 104857600%,
6.383,6.758,84.481,0.0,2.378,0.0,java / 10%,0.0,0.0,2084971.0,3025047.0,java / 105832448%,
4.875,5.875,86.500,0.625,2.125,0.0,java / 6%,0.0,32768.0,2013326.0,2917806.0,java / 105832448%,
4.869,5.243,86.767,0.0,3.121,0.0,java / 7%,0.0,0.0,1897976.0,2726242.0,java / 104779776%,
4.255,5.257,87.985,0.0,2.503,0.0,java / 6%,0.0,0.0,1885155.0,2785855.0,java / 103731200%,
4.506,5.632,86.859,0.0,3.004,0.0,java / 7%,0.0,40960.0,1968621.0,2835075.0,java / 102752256%,
4.756,5.006,87.735,0.0,2.503,0.0,java / 6%,0.0,0.0,1923281.0,2809259.0,java / 101699584%,
4.010,5.639,84.837,0.376,5.138,0.0,java / 6%,0.0,28672.0,1979692.0,2808203.0,java / 100651008%,
5.362,6.234,85.287,0.0,3.117,0.0,java / 8%,0.0,0.0,1805944.0,2687361.0,java / 98549760%,
4.756,6.008,85.607,0.0,3.630,0.0,java / 8%,0.0,0.0,1832079.0,2661216.0,java / 98861056%,
4.762,5.514,87.093,0.0,2.632,0.0,java / 7%,0.0,0.0,1966334.0,2869834.0,java / 97808384%,
4.494,5.493,86.891,0.0,3.121,0.0,java / 7%,0.0,0.0,1778446.0,2614691.0,java / 97284096%,
5.250,5.875,86.0,0.0,2.875,0.0,java / 7%,0.0,0.0,2086381.0,3004835.0,java / 95707136%,
5.006,6.633,85.482,0.375,2.503,0.0,java / 7%,0.0,16384.0,2156007.0,3054243.0,java / 95707136%,
4.255,5.757,87.359,0.0,2.628,0.0,java / 6%,0.0,0.0,1967999.0,2907762.0,java / 95707136%,
4.506,6.133,86.108,0.0,3.254,0.0,java / 7%,0.0,0.0,1861445.0,2745563.0,java / 94134272%,
4.506,6.508,86.733,0.0,2.253,0.0,java / 7%,0.0,0.0,2272259.0,3221070.0,java / 94134272%,
4.619,6.742,86.142,0.0,2.497,0.0,java / 6%,0.0,0.0,2279063.0,3226583.0,java / 96231424%,
4.250,6.375,85.125,0.250,4.0,0.0,java / 7%,0.0,16384.0,1993400.0,2878148.0,java / 98328576%,
4.255,5.507,87.735,0.0,2.503,0.0,java / 6%,0.0,0.0,2100997.0,3031349.0,java / 105160704%,
4.494,6.117,86.517,0.0,2.871,0.0,java / 7%,0.0,32768.0,2081569.0,3009344.0,java / 105160704%,
4.010,6.015,87.093,0.0,2.882,0.0,java / 6%,0.0,0.0,1933873.0,2811146.0,java / 105725952%,
4.375,6.375,86.375,0.0,2.875,0.0,java / 7%,0.0,0.0,2034496.0,2904266.0,java / 105725952%,
4.631,5.131,86.859,0.0,3.379,0.0,java / 7%,0.0,0.0,1901329.0,2734959.0,java / 107823104%,
4.500,5.750,86.875,0.250,2.625,0.0,java / 6%,0.0,24576.0,1976390.0,2832745.0,java / 108339200%,
4.380,6.008,86.733,0.0,2.879,0.0,java / 6%,0.0,49152.0,1898565.0,2872490.0,java / 108339200%,
4.625,6.0,87.0,0.0,2.375,0.0,java / 7%,0.0,0.0,1916707.0,2766340.0,java / 110436352%,
4.255,6.258,86.733,0.0,2.753,0.0,java / 7%,0.0,0.0,1972832.0,2811959.0,java / 111476736%,
4.250,5.500,86.875,0.0,3.375,0.0,java / 7%,0.0,0.0,1827671.0,2676925.0,java / 111476736%,
3.745,7.366,85.268,0.375,3.246,0.0,java / 8%,0.0,24576.0,1744925.0,2479801.0,java / 113573888%,
4.631,6.008,86.358,0.0,3.004,0.0,java / 7%,0.0,0.0,1879611.0,2799526.0,java / 113573888%,
4.130,5.882,86.859,0.0,3.129,0.0,java / 7%,0.0,0.0,2004982.0,2894621.0,java / 110948352%,
4.135,5.514,87.970,0.0,2.381,0.0,java / 6%,0.0,0.0,1934974.0,2827146.0,java / 113045504%,
4.869,5.743,86.642,0.0,2.747,0.0,java / 6%,0.0,0.0,1968703.0,2862952.0,java / 110419968%,
3.880,6.258,87.860,0.0,2.003,0.0,java / 6%,0.0,0.0,1916195.0,2793984.0,java / 110419968%,
5.125,6.125,85.750,0.125,2.875,0.0,java / 8%,0.0,20480.0,1976823.0,2839717.0,java / 110419968%,
4.255,6.008,87.234,0.0,2.503,0.0,java / 7%,0.0,0.0,1971858.0,2822700.0,java / 108318720%,
3.875,5.250,87.625,0.0,3.250,0.0,java / 7%,0.0,0.0,1835102.0,2663170.0,java / 108318720%,
4.625,6.375,86.375,0.0,2.625,0.0,java / 7%,0.0,0.0,1957517.0,2866896.0,java / 110415872%,
5.875,5.875,85.875,0.0,2.375,0.0,java / 8%,0.0,0.0,1827990.0,2693510.0,java / 108314624%,
4.881,6.008,83.229,3.254,2.628,0.0,java / 7%,0.0,16384.0,2017012.0,2918920.0,java / 108314624%,
4.517,5.646,81.430,6.023,2.384,0.0,java / 7%,0.0,57344.0,2078186.0,2988324.0,java / 110411776%,
4.370,5.493,87.640,0.0,2.497,0.0,java / 6%,0.0,0.0,2099533.0,3021204.0,java / 108834816%,
4.380,6.008,86.358,0.0,3.254,0.0,java / 6%,0.0,0.0,2051047.0,2946679.0,java / 108834816%,
5.257,5.882,86.233,0.0,2.628,0.0,java / 8%,0.0,0.0,1970142.0,2902559.0,java / 110931968%,
5.257,6.258,85.857,0.0,2.628,0.0,java / 8%,0.0,0.0,2120830.0,2997433.0,java / 110931968%,
4.375,6.0,86.500,0.375,2.750,0.0,java / 6%,0.0,16384.0,2135742.0,3091216.0,java / 110931968%,
4.494,5.743,86.891,0.0,2.871,0.0,java / 6%,0.0,0.0,2096632.0,3004066.0,java / 113549312%,
4.375,5.125,88.0,0.0,2.500,0.0,java / 6%,0.0,0.0,1983456.0,2876446.0,java / 113549312%,
4.130,5.882,87.860,0.0,2.128,0.0,java / 5%,0.0,0.0,1983103.0,2897449.0,java / 112500736%,
4.631,5.632,86.859,0.0,2.879,0.0,java / 7%,0.0,20480.0,2032790.0,2961315.0,java / 112500736%,
4.489,5.860,86.409,0.249,2.993,0.0,java / 7%,0.0,20480.0,1948514.0,2791795.0,java / 112500736%,
4.010,7.143,85.589,0.0,3.258,0.0,java / 7%,0.0,0.0,1973266.0,2811926.0,java / 111448064%,
4.250,6.0,86.375,0.0,3.375,0.0,java / 6%,0.0,0.0,2263492.0,3173154.0,java / 111448064%,
4.756,6.258,86.859,0.0,2.128,0.0,java / 6%,0.0,0.0,2410378.0,3395216.0,java / 111448064%,
4.631,5.507,86.859,0.0,3.004,0.0,java / 7%,0.0,0.0,1893117.0,2733075.0,java / 110399488%,
2.747,3.870,82.647,0.0,10.737,0.0,sshd: perlinig-ethz@notty
 / 6%,0.0,0.0,1207723.0,1748390.0,java / 110399488%,
4.261,6.015,86.967,0.251,2.506,0.0,java / 6%,0.0,16384.0,2047191.0,2996126.0,java / 110399488%,
4.494,5.618,87.016,0.0,2.871,0.0,java / 7%,0.0,0.0,2178173.0,3049621.0,java / 110399488%,
4.887,6.266,85.840,0.0,3.008,0.0,java / 7%,0.0,0.0,2099307.0,2960515.0,java / 109875200%,
4.120,5.868,87.516,0.0,2.497,0.0,java / 6%,0.0,53248.0,2045085.0,2989910.0,java / 109875200%,
4.255,5.757,87.109,0.0,2.879,0.0,java / 6%,0.0,0.0,2099038.0,2997010.0,java / 109875200%,
4.375,5.625,87.250,0.250,2.500,0.0,java / 6%,0.0,24576.0,2136069.0,3083925.0,java / 109346816%,
4.881,5.757,87.234,0.0,2.128,0.0,java / 6%,0.0,0.0,2137871.0,3043962.0,java / 109346816%,
4.245,5.993,87.516,0.0,2.247,0.0,java / 6%,0.0,0.0,2193847.0,3124620.0,java / 108822528%,
4.625,5.875,87.250,0.0,2.250,0.0,java / 6%,0.0,12288.0,2158172.0,3092432.0,java / 108822528%,
4.506,5.882,86.859,0.0,2.753,0.0,java / 7%,0.0,0.0,2175093.0,3082071.0,java / 108822528%,
4.261,5.890,85.965,0.0,3.885,0.0,java / 6%,0.0,0.0,2225918.0,3161006.0,java / 108298240%,
8.085,9.826,80.224,0.0,1.866,0.0,java / 13%,0.0,32768.0,1852525.0,2747455.0,java / 114491392%,
2.638,3.518,91.960,0.0,1.884,0.0,java / 4%,0.0,0.0,740009.0,1052109.0,java / 114491392%,
12.298,12.547,74.286,0.0,0.870,0.0,java / 15%,0.0,0.0,4469.0,2608.0,java / 114593792%,
2.138,2.390,95.346,0.0,0.126,0.0,dbus-daemon / 0%,0.0,0.0,7574.0,16176.0,waagent / 14700544%,
0.375,0.375,99.126,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.250,0.250,99.375,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.250,0.375,98.876,0.375,0.125,0.0,rcuos/5 / 0%,0.0,81920.0,132.0,412.0,waagent / 14700544%,
0.251,0.251,99.499,0.0,0.0,0.0,rcuos/5 / 0%,0.0,0.0,66.0,326.0,waagent / 14700544%,
0.125,0.375,99.375,0.0,0.125,0.0,rcuos/5 / 0%,0.0,69632.0,66.0,318.0,waagent / 14700544%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/u128:0 / 0%,0.0,0.0,66.0,326.0,waagent / 14700544%,
0.250,0.501,99.124,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,66.0,310.0,waagent / 14700544%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/u128:0 / 0%,0.0,0.0,128.0,372.0,waagent / 14700544%,
0.376,0.376,98.872,0.376,0.0,0.0,rcuos/5 / 0%,0.0,24576.0,66.0,310.0,waagent / 14700544%,
0.250,0.375,99.251,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,66.0,326.0,waagent / 14700544%,
0.250,0.375,99.251,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,66.0,420.0,waagent / 14700544%,
0.125,0.375,99.374,0.0,0.125,0.0,kworker/u128:0 / 0%,0.0,0.0,396.0,1134.0,waagent / 14700544%,
0.375,0.499,99.001,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.125,0.501,99.374,0.0,0.0,0.0,rcuos/5 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.250,0.375,98.627,0.624,0.125,0.0,rcuos/5 / 0%,0.0,12288.0,132.0,412.0,waagent / 14700544%,
0.250,0.375,99.250,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,192.0,474.0,waagent / 14700544%,
0.250,0.250,99.375,0.0,0.125,0.0,kworker/u128:0 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.251,0.501,99.248,0.0,0.0,0.0,rcuos/5 / 0%,0.0,0.0,192.0,466.0,waagent / 14700544%,
0.249,0.499,99.127,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,525.0,1437.0,waagent / 14700544%,
0.125,0.375,99.374,0.0,0.125,0.0,kworker/u128:0 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.499,0.499,98.627,0.250,0.125,0.0,rcuos/4 / 0%,0.0,12288.0,132.0,412.0,waagent / 14700544%,
0.250,0.375,99.375,0.0,0.0,0.0,kworker/u128:0 / 0%,0.0,0.0,132.0,420.0,waagent / 14700544%,
0.375,0.500,99.0,0.0,0.125,0.0,kworker/u128:0 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.375,0.500,99.0,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,132.0,412.0,waagent / 14700544%,
0.250,0.375,99.250,0.0,0.125,0.0,rcuos/4 / 0%,0.0,20480.0,132.0,412.0,waagent / 14700544%,
0.125,0.375,99.375,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,132.0,420.0,waagent / 14700544%,
0.500,0.500,98.625,0.250,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,24576.0,3228.0,3773.0,waagent / 14700544%,
5.257,5.382,89.362,0.0,0.0,0.0,rcuos/2 / 0%,0.0,0.0,5439.0,4999.0,waagent / 14700544%,
5.375,5.125,89.375,0.0,0.125,0.0,rcuos/2 / 0%,0.0,0.0,3485.0,2938.0,waagent / 14700544%,
4.375,4.625,90.875,0.0,0.125,0.0,python3 / 0%,0.0,4096.0,5726.0,4937.0,waagent / 14700544%,
4.125,4.750,91.0,0.0,0.125,0.0,landscape-sysinfo / 6%,0.0,0.0,6486.0,5937.0,landscape-sysinfo / 17387520%,
4.869,3.995,91.011,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6486.0,5929.0,landscape-sysinfo / 15691776%,
4.370,4.619,90.137,0.499,0.375,0.0,landscape-sysinfo / 1%,0.0,24576.0,6478.0,5929.0,waagent / 14700544%,
4.386,4.386,91.103,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,6478.0,5973.0,waagent / 14700544%,
5.750,5.375,88.750,0.0,0.125,0.0,rcuos/2 / 0%,0.0,36864.0,4289.0,5183.0,waagent / 14700544%,
5.618,5.119,88.889,0.0,0.375,0.0,rcuos/3 / 0%,0.0,0.0,3387.0,3012.0,waagent / 14700544%,
4.380,4.756,90.738,0.0,0.125,0.0,python3 / 0%,0.0,0.0,5726.0,4937.0,waagent / 14700544%,
4.625,4.375,90.500,0.375,0.125,0.0,landscape-sysinfo / 5%,0.0,32768.0,6646.0,5995.0,landscape-sysinfo / 17383424%,
4.494,4.370,91.011,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,0.0,6412.0,5843.0,landscape-sysinfo / 16814080%,
2.875,3.375,93.625,0.0,0.125,0.0,rcuos/1 / 0%,0.0,12288.0,1828.0,1878.0,waagent / 14700544%,
0.125,0.375,99.374,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,66.0,326.0,waagent / 14700544%,
3.117,2.244,94.514,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,0.0,4642.0,4275.0,landscape-sysinfo / 16437248%,
2.882,3.759,92.982,0.251,0.125,0.0,rcuos/4 / 0%,0.0,40960.0,3174.0,110634.0,waagent / 14700544%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:2 / 0%,0.0,0.0,2089.0,4453.0,waagent / 14700544%,
2.879,2.503,94.618,0.0,0.0,0.0,landscape-sysinfo / 3%,0.0,0.0,4642.0,4259.0,landscape-sysinfo / 16433152%,
4.619,4.120,91.011,0.0,0.250,0.0,landscape-sysinfo / 2%,0.0,0.0,6372.0,5835.0,waagent / 14700544%,
6.492,6.617,86.767,0.0,0.125,0.0,java / 5%,0.0,0.0,1782.0,7156.0,java / 29028352%,
0.626,0.626,98.748,0.0,0.0,0.0,java / 0%,0.0,0.0,66.0,318.0,java / 29028352%,
0.250,0.375,98.876,0.375,0.125,0.0,java / 0%,0.0,192512.0,66.0,318.0,java / 29028352%,
0.375,0.501,99.124,0.0,0.0,0.0,rcuos/4 / 0%,0.0,0.0,132.0,412.0,java / 29028352%,
4.869,3.246,90.762,0.0,1.124,0.0,java / 7%,0.0,0.0,377293.0,586934.0,java / 90468352%,
14.750,8.375,73.125,0.0,3.750,0.0,java / 21%,0.0,0.0,1663661.0,2594106.0,java / 98512896%,
12.015,7.259,76.471,0.0,4.255,0.0,java / 18%,0.0,0.0,1843484.0,2703109.0,java / 102817792%,
11.625,9.0,75.375,0.0,4.0,0.0,java / 18%,0.0,0.0,2105050.0,3056429.0,java / 106614784%,
11.640,9.512,74.343,0.250,4.255,0.0,java / 19%,0.0,32768.0,2224065.0,3211183.0,java / 106729472%,
7.895,7.143,78.446,0.0,6.516,0.0,java / 12%,0.0,0.0,2203716.0,3139183.0,java / 102612992%,
8.479,7.731,78.928,0.0,4.863,0.0,java / 15%,0.0,0.0,2452342.0,3495019.0,java / 102379520%,
12.390,11.514,72.215,0.0,3.880,0.0,java / 19%,0.0,0.0,2531975.0,3558037.0,java / 106975232%,
7.509,7.760,80.726,0.0,4.005,0.0,java / 13%,0.0,0.0,2899528.0,4064310.0,java / 109203456%,
6.492,7.615,81.898,0.0,3.995,0.0,java / 10%,0.0,0.0,2593256.0,3653406.0,java / 121786368%,
6.133,7.885,81.477,0.626,3.880,0.0,java / 10%,0.0,16384.0,2599056.0,3748465.0,java / 153247744%,
5.507,6.633,80.225,0.0,7.635,0.0,java / 9%,0.0,0.0,2388057.0,3376850.0,java / 153247744%,
6.500,7.250,80.750,0.0,5.500,0.0,java / 11%,0.0,0.0,2560003.0,3615769.0,java / 154128384%,
6.250,7.250,82.375,0.0,4.125,0.0,java / 10%,0.0,0.0,2595364.0,3680967.0,java / 154128384%,
5.764,7.895,81.704,0.0,4.637,0.0,java / 10%,0.0,12288.0,2633852.0,3771347.0,java / 154128384%,
6.625,7.625,81.250,0.250,4.250,0.0,java / 10%,0.0,32768.0,2937977.0,4078534.0,java / 156225536%,
6.140,8.145,82.080,0.0,3.634,0.0,java / 10%,0.0,0.0,2843108.0,3977713.0,java / 155688960%,
5.257,8.260,82.353,0.0,4.130,0.0,java / 9%,0.0,0.0,2311757.0,3334577.0,java / 155688960%,
6.0,7.0,82.375,0.0,4.625,0.0,java / 10%,0.0,0.0,2638152.0,3749440.0,java / 157786112%,
6.008,8.010,81.602,0.0,4.380,0.0,java / 10%,0.0,0.0,2854681.0,3954028.0,java / 157786112%,
6.274,7.528,82.183,0.0,4.015,0.0,java / 11%,0.0,0.0,2699613.0,3831190.0,java / 157249536%,
5.618,7.241,81.398,0.250,5.493,0.0,java / 9%,0.0,16384.0,2674727.0,3660133.0,java / 157249536%,
5.993,7.241,81.898,0.0,4.869,0.0,java / 11%,0.0,0.0,2937095.0,4096048.0,java / 159346688%,
6.266,8.271,80.451,0.0,5.013,0.0,java / 12%,0.0,0.0,3070664.0,4261099.0,java / 159346688%,
5.507,7.509,82.478,0.0,4.506,0.0,java / 10%,0.0,49152.0,2782355.0,3881215.0,java / 157237248%,
6.500,7.625,82.125,0.0,3.750,0.0,java / 10%,0.0,0.0,2772794.0,3933476.0,java / 159334400%,
6.742,7.990,81.024,0.0,4.245,0.0,java / 11%,0.0,0.0,2888288.0,4039759.0,java / 159334400%,
5.639,7.644,82.080,0.376,4.261,0.0,java / 10%,0.0,16384.0,2890278.0,4006385.0,java / 159846400%,
6.242,7.241,82.272,0.0,4.245,0.0,java / 10%,0.0,0.0,2821795.0,3972441.0,java / 161943552%,
6.008,7.259,82.979,0.0,3.755,0.0,java / 9%,0.0,32768.0,2836778.0,3998330.0,java / 161943552%,
6.0,7.750,82.375,0.0,3.875,0.0,java / 10%,0.0,0.0,2779348.0,3938482.0,java / 160882688%,
5.882,7.509,82.603,0.0,4.005,0.0,java / 10%,0.0,0.0,2763096.0,3910625.0,java / 162979840%,
5.757,7.885,82.979,0.0,3.379,0.0,java / 9%,0.0,0.0,2528575.0,3690253.0,java / 162979840%,
6.858,8.728,78.429,1.496,4.489,0.0,java / 11%,0.0,24576.0,3599634.0,4887367.0,java / 160350208%,
7.009,8.886,80.476,0.0,3.630,0.0,java / 11%,0.0,49152.0,3161803.0,4319497.0,java / 162447360%,
6.133,7.635,82.103,0.0,4.130,0.0,java / 10%,0.0,0.0,2775615.0,3951369.0,java / 162447360%,
6.383,8.260,81.101,0.0,4.255,0.0,java / 11%,0.0,0.0,2965396.0,4142385.0,java / 160342016%,
6.500,7.875,82.125,0.0,3.500,0.0,java / 11%,0.0,0.0,2977653.0,4179600.0,java / 160342016%,
6.242,7.740,81.398,0.0,4.619,0.0,java / 11%,0.0,0.0,2879942.0,4020811.0,java / 162439168%,
6.008,7.509,82.228,0.751,3.504,0.0,java / 10%,0.0,24576.0,2791389.0,3962562.0,java / 162439168%,
6.375,7.875,82.125,0.0,3.625,0.0,java / 10%,0.0,0.0,2739959.0,3864839.0,java / 160858112%,
5.006,6.383,81.977,0.0,6.633,0.0,java / 9%,0.0,0.0,2208307.0,3188512.0,java / 160858112%,
6.133,7.509,82.728,0.0,3.630,0.0,java / 10%,0.0,0.0,2694432.0,3823252.0,java / 181829632%,
6.0,7.500,82.750,0.0,3.750,0.0,java / 9%,0.0,0.0,2687441.0,3863304.0,java / 181829632%,
6.617,8.739,80.524,0.0,4.120,0.0,java / 10%,0.0,0.0,2977174.0,4127860.0,java / 181829632%,
6.148,7.528,82.560,0.251,3.513,0.0,java / 10%,0.0,16384.0,2864619.0,4007430.0,java / 178679808%,
5.743,7.491,82.772,0.0,3.995,0.0,java / 9%,0.0,0.0,2769154.0,3868897.0,java / 178679808%,
6.008,7.509,83.354,0.0,3.129,0.0,java / 9%,0.0,0.0,2748090.0,3927718.0,java / 180776960%,
6.140,8.396,82.206,0.0,3.258,0.0,java / 10%,0.0,0.0,2723977.0,3857974.0,java / 180776960%,
6.0,7.500,81.625,0.0,4.875,0.0,java / 10%,0.0,0.0,2615745.0,3671671.0,java / 177623040%,
5.757,8.511,81.727,0.0,4.005,0.0,java / 10%,0.0,0.0,2653761.0,3748954.0,java / 177623040%,
6.375,8.625,80.875,0.375,3.750,0.0,java / 11%,0.0,16384.0,3045442.0,4265264.0,java / 177623040%,
5.882,7.384,81.227,0.0,5.507,0.0,java / 9%,0.0,0.0,2630903.0,3736494.0,java / 177623040%,
6.0,8.0,81.875,0.0,4.125,0.0,java / 10%,0.0,0.0,2730276.0,3889531.0,java / 174997504%,
5.750,7.500,80.0,0.0,6.750,0.0,java / 9%,0.0,0.0,2765407.0,3906205.0,java / 174997504%,
6.250,7.375,82.375,0.0,4.0,0.0,java / 10%,0.0,0.0,2970017.0,4110469.0,java / 174997504%,
5.882,7.384,81.977,0.501,4.255,0.0,java / 9%,0.0,16384.0,2620989.0,3770567.0,java / 174997504%,
5.257,7.635,83.104,0.0,4.005,0.0,java / 9%,0.0,0.0,2705547.0,3833831.0,java / 174997504%,
5.125,9.375,81.125,0.0,4.375,0.0,java / 9%,0.0,0.0,2138561.0,3075861.0,java / 172896256%,
4.442,5.838,81.218,0.0,8.503,0.0,java / 8%,0.0,0.0,1774789.0,2585376.0,java / 172896256%,
6.165,7.152,79.531,0.0,7.152,0.0,java / 10%,0.0,36864.0,2796899.0,3838816.0,java / 172896256%,
4.250,5.375,80.0,0.0,10.375,0.0,java / 6%,0.0,0.0,2166638.0,2946175.0,java / 172896256%,
6.383,8.135,81.352,0.375,3.755,0.0,java / 9%,0.0,28672.0,2952280.0,4089323.0,java / 170795008%,
5.618,7.241,81.149,0.0,5.993,0.0,java / 9%,0.0,0.0,2830542.0,3922729.0,java / 170795008%,
6.274,7.779,82.183,0.0,3.764,0.0,java / 9%,0.0,0.0,2607583.0,3739956.0,java / 170795008%,
5.250,7.750,81.875,0.0,5.125,0.0,java / 9%,0.0,0.0,2456226.0,3523961.0,java / 170795008%,
5.500,6.875,81.250,0.0,6.375,0.0,java / 9%,0.0,0.0,2856462.0,3956619.0,java / 169218048%,
6.250,7.875,81.250,0.0,4.625,0.0,java / 11%,0.0,0.0,3012984.0,4221055.0,java / 169218048%,
