"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 3-2dstatmw1_get.csv",,,,"Date:","22 Nov 2017 21:29:27 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
7.855,12.344,76.434,0.0,3.367,0.0,java / 19%,0.0,0.0,4870478.0,6640614.0,java / 331067392%,
8.156,12.798,74.279,0.627,4.141,0.0,java / 19%,0.0,24576.0,5035373.0,6833798.0,java / 331067392%,
7.875,12.250,76.500,0.0,3.375,0.0,java / 19%,0.0,0.0,4628072.0,6298990.0,java / 331067392%,
8.417,12.940,75.126,0.0,3.518,0.0,java / 20%,0.0,53248.0,4871330.0,6654371.0,java / 331067392%,
8.625,12.750,75.375,0.0,3.250,0.0,java / 20%,0.0,0.0,5025215.0,6791362.0,java / 331067392%,
8.125,12.750,75.125,0.0,4.0,0.0,java / 20%,0.0,0.0,4859381.0,6633807.0,java / 331067392%,
8.125,12.875,75.375,0.0,3.625,0.0,java / 19%,0.0,0.0,4890142.0,6668396.0,java / 331100160%,
8.375,12.250,74.750,0.750,3.875,0.0,java / 19%,0.0,16384.0,4791544.0,6482242.0,java / 331100160%,
7.760,12.641,76.095,0.0,3.504,0.0,java / 19%,0.0,0.0,4550016.0,6182799.0,java / 331100160%,
8.489,11.985,76.030,0.0,3.496,0.0,java / 19%,0.0,0.0,4670785.0,6331429.0,java / 331100160%,
7.895,12.155,76.190,0.0,3.759,0.0,java / 19%,0.0,0.0,4633581.0,6255604.0,java / 331100160%,
8.625,13.250,74.250,0.0,3.875,0.0,java / 20%,0.0,0.0,5221873.0,7101500.0,java / 331100160%,
8.135,12.766,75.469,0.0,3.630,0.0,java / 19%,0.0,0.0,4855230.0,6614670.0,java / 331100160%,
8.500,13.375,74.0,0.375,3.750,0.0,java / 20%,0.0,28672.0,5163738.0,7083772.0,java / 331100160%,
8.250,12.125,76.250,0.0,3.375,0.0,java / 19%,0.0,0.0,4626633.0,6299870.0,java / 331100160%,
8.521,12.782,75.689,0.0,3.008,0.0,java / 20%,0.0,0.0,4954224.0,6663196.0,java / 331100160%,
7.375,11.500,77.875,0.0,3.250,0.0,java / 18%,0.0,0.0,4385466.0,5974907.0,java / 331100160%,
7.750,11.500,77.500,0.0,3.250,0.0,java / 18%,0.0,0.0,4222794.0,5678010.0,java / 333197312%,
6.391,10.150,79.825,0.376,3.258,0.0,java / 16%,0.0,20480.0,4197372.0,5683792.0,java / 333197312%,
8.500,12.875,75.250,0.0,3.375,0.0,java / 20%,0.0,0.0,4961027.0,6750744.0,java / 333201408%,
8.271,11.905,76.692,0.0,3.133,0.0,java / 19%,0.0,0.0,4599069.0,6166167.0,java / 333205504%,
8.178,11.648,76.704,0.0,3.470,0.0,java / 19%,0.0,0.0,4593740.0,6235593.0,java / 333205504%,
8.081,11.995,76.768,0.0,3.157,0.0,java / 19%,0.0,0.0,4688805.0,6351446.0,java / 332800000%,
8.125,11.625,76.750,0.0,3.500,0.0,java / 19%,0.0,0.0,4434968.0,6007771.0,java / 332800000%,
6.008,9.262,81.727,0.250,2.753,0.0,java / 13%,0.0,12288.0,3426586.0,4654777.0,java / 332800000%,
14.750,8.500,76.250,0.0,0.500,0.0,java / 15%,0.0,0.0,6820.0,6489.0,java / 333135872%,
3.0,3.125,93.625,0.0,0.250,0.0,rsyslogd / 0%,0.0,0.0,5762.0,7642.0,waagent / 15765504%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,66.0,318.0,waagent / 15765504%,
0.375,0.250,99.374,0.0,0.0,0.0,rcuos/6 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.251,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.125,0.375,98.874,0.501,0.125,0.0,kworker/3:0 / 0%,0.0,90112.0,132.0,420.0,waagent / 15765504%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,828.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,4096.0,132.0,412.0,waagent / 15765504%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.250,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.499,98.502,0.624,0.125,0.0,kworker/3:0 / 0%,0.0,12288.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/4:1 / 0%,0.0,49152.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,206.0,829.0,waagent / 15765504%,
0.375,0.501,99.124,0.0,0.0,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,517.0,1122.0,waagent / 15765504%,
4.125,2.375,93.375,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,4708.0,4369.0,landscape-sysinfo / 17321984%,
4.245,2.871,92.385,0.375,0.125,0.0,landscape-sysinfo / 2%,0.0,16384.0,6478.0,6255.0,waagent / 15765504%,
5.632,3.880,90.363,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6478.0,5937.0,waagent / 15765504%,
6.250,3.625,90.0,0.0,0.125,0.0,rsyslogd / 0%,0.0,0.0,5006.0,5465.0,waagent / 15765504%,
6.125,4.500,89.250,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,5587.0,5057.0,waagent / 15765504%,
6.125,4.125,89.625,0.0,0.125,0.0,systemd-logind / 0%,0.0,0.0,6290.0,5649.0,waagent / 15765504%,
6.383,4.380,89.111,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3599.0,3350.0,waagent / 15765504%,
5.853,3.736,89.539,0.747,0.125,0.0,python3 / 0%,0.0,49152.0,5660.0,4937.0,waagent / 15765504%,
5.618,3.620,90.637,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6478.0,6003.0,waagent / 15765504%,
5.507,3.630,90.613,0.0,0.250,0.0,landscape-sysinfo / 5%,0.0,0.0,6478.0,5955.0,landscape-sysinfo / 17321984%,
5.993,3.371,90.512,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6536.0,6049.0,waagent / 15765504%,
5.632,3.630,90.613,0.0,0.125,0.0,landscape-sysinfo / 0%,0.0,0.0,6536.0,5995.0,waagent / 15765504%,
6.0,3.750,89.625,0.500,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,28672.0,5708.0,5501.0,waagent / 15765504%,
7.134,4.130,88.486,0.0,0.250,0.0,systemd-logind / 0%,0.0,0.0,4853.0,5481.0,waagent / 15765504%,
6.242,4.120,89.513,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,4415.0,3532.0,waagent / 15765504%,
0.125,0.250,99.499,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,66.0,318.0,waagent / 15765504%,
0.374,0.374,99.127,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,230.0,510.0,waagent / 15765504%,
0.251,0.376,99.248,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,53248.0,132.0,412.0,waagent / 15765504%,
0.375,0.250,98.875,0.375,0.125,0.0,kworker/3:0 / 0%,0.0,49152.0,132.0,412.0,waagent / 15765504%,
0.251,0.501,99.123,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.374,0.374,99.128,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,210.0,722.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,99.125,0.0,0.125,0.0,rcu_sched / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.250,99.500,0.0,0.0,0.0,waagent / 0%,0.0,0.0,230.0,510.0,waagent / 15765504%,
0.250,0.375,98.999,0.250,0.125,0.0,kworker/3:0 / 0%,0.0,12288.0,693.0,1723.0,waagent / 15765504%,
0.376,0.376,99.122,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,234.0,478.0,waagent / 15765504%,
0.249,0.374,99.252,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,66.0,412.0,waagent / 15765504%,
0.249,0.374,99.252,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,8192.0,66.0,412.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,108.0,454.0,waagent / 15765504%,
0.627,0.627,98.620,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,2724.0,3449.0,waagent / 15765504%,
5.860,3.990,89.900,0.125,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,28672.0,3652.0,12264.0,waagent / 15765504%,
0.250,0.375,99.251,0.0,0.125,0.0,dbus-daemon / 0%,0.0,0.0,3250.0,13780.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,32768.0,132.0,412.0,waagent / 15765504%,
4.863,2.993,92.020,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4708.0,4369.0,waagent / 15765504%,
1.877,1.502,96.496,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,1796.0,1878.0,waagent / 15765504%,
3.371,1.748,94.132,0.624,0.125,0.0,landscape-sysinfo / 3%,0.0,106496.0,4642.0,4377.0,landscape-sysinfo / 16359424%,
6.391,4.261,89.223,0.0,0.125,0.0,java / 4%,0.0,0.0,1554.0,3546.0,java / 32133120%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,java / 32133120%,
0.375,0.375,99.125,0.0,0.125,0.0,waagent / 0%,0.0,0.0,132.0,412.0,java / 32133120%,
0.125,0.375,99.376,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,java / 32133120%,
5.382,2.378,91.740,0.0,0.501,0.0,java / 6%,0.0,0.0,365246.0,575874.0,java / 51900416%,
8.156,3.764,86.324,0.502,1.255,0.0,java / 9%,0.0,40960.0,674038.0,1035292.0,java / 73404416%,
5.112,3.242,90.773,0.0,0.873,0.0,java / 6%,0.0,0.0,691436.0,1039466.0,java / 90292224%,
5.618,3.620,89.763,0.0,0.999,0.0,java / 6%,0.0,0.0,714714.0,1010862.0,java / 90824704%,
4.250,3.125,91.750,0.0,0.875,0.0,java / 5%,0.0,0.0,699026.0,977152.0,java / 90824704%,
5.632,3.755,89.862,0.0,0.751,0.0,java / 7%,0.0,0.0,725000.0,1030584.0,java / 98504704%,
4.370,3.496,91.136,0.0,0.999,0.0,java / 5%,0.0,0.0,780216.0,1100400.0,java / 98430976%,
4.005,3.379,91.114,0.626,0.876,0.0,java / 5%,0.0,28672.0,786278.0,1111066.0,java / 98430976%,
4.750,3.500,90.875,0.0,0.875,0.0,java / 5%,0.0,0.0,780222.0,1109968.0,java / 98430976%,
6.875,4.250,87.750,0.0,1.125,0.0,java / 9%,0.0,0.0,805285.0,1141053.0,java / 100237312%,
4.397,3.141,91.709,0.0,0.754,0.0,java / 5%,0.0,0.0,749722.0,1017172.0,java / 100237312%,
3.0,2.875,93.375,0.0,0.750,0.0,java / 4%,0.0,0.0,703788.0,954036.0,java / 99299328%,
3.750,3.375,92.0,0.0,0.875,0.0,java / 4%,0.0,0.0,822712.0,1150462.0,java / 99299328%,
3.371,3.371,92.135,0.125,0.999,0.0,java / 4%,0.0,12288.0,871939.0,1211243.0,java / 99299328%,
4.125,3.500,91.375,0.0,1.0,0.0,java / 5%,0.0,0.0,801296.0,1125789.0,java / 96743424%,
3.129,3.379,92.616,0.0,0.876,0.0,java / 4%,0.0,0.0,844408.0,1175772.0,java / 96743424%,
2.747,2.871,93.758,0.0,0.624,0.0,java / 3%,0.0,0.0,673034.0,904476.0,java / 96743424%,
2.875,2.875,93.375,0.0,0.875,0.0,java / 3%,0.0,4096.0,735386.0,1015286.0,java / 96743424%,
9.011,4.506,85.357,0.250,0.876,0.0,java / 11%,0.0,16384.0,824718.0,1149188.0,java / 98000896%,
2.253,3.129,93.867,0.0,0.751,0.0,java / 3%,0.0,0.0,864764.0,1188161.0,java / 98000896%,
2.625,3.500,93.0,0.0,0.875,0.0,java / 3%,0.0,0.0,876786.0,1206026.0,java / 99049472%,
3.500,3.375,92.0,0.0,1.125,0.0,java / 4%,0.0,0.0,848052.0,1181556.0,java / 99049472%,
2.250,3.250,93.500,0.0,1.0,0.0,java / 3%,0.0,16384.0,912558.0,1248970.0,java / 98902016%,
3.0,4.0,92.125,0.0,0.875,0.0,java / 4%,0.0,0.0,770601.0,1064558.0,java / 99835904%,
1.877,3.504,93.367,0.375,0.876,0.0,java / 3%,0.0,32768.0,974862.0,1350054.0,java / 99844096%,
2.122,3.246,93.633,0.0,0.999,0.0,java / 3%,0.0,0.0,845870.0,1172044.0,java / 101941248%,
1.877,2.879,94.618,0.0,0.626,0.0,java / 2%,0.0,0.0,817246.0,1098874.0,java / 101941248%,
1.875,3.375,92.875,0.875,1.0,0.0,java / 3%,0.0,90112.0,951002.0,1313042.0,java / 101941248%,
2.875,3.625,92.500,0.0,1.0,0.0,java / 4%,0.0,0.0,953228.0,1327222.0,java / 102461440%,
2.0,3.250,93.625,0.250,0.875,0.0,java / 2%,0.0,24576.0,897147.0,1235987.0,java / 102461440%,
2.0,3.500,93.375,0.0,1.125,0.0,java / 3%,0.0,0.0,1043504.0,1428916.0,java / 102461440%,
2.750,3.625,92.750,0.0,0.875,0.0,java / 3%,0.0,0.0,880488.0,1202500.0,java / 102461440%,
2.003,3.254,93.742,0.0,1.001,0.0,java / 3%,0.0,12288.0,932614.0,1283328.0,java / 100360192%,
1.884,3.141,93.970,0.0,1.005,0.0,java / 2%,0.0,0.0,907402.0,1238960.0,java / 100360192%,
1.856,3.218,93.812,0.124,0.990,0.0,java / 3%,0.0,0.0,920051.0,1255985.0,java / 100360192%,
1.884,3.392,93.342,0.503,0.879,0.0,java / 2%,0.0,20480.0,1009076.0,1397664.0,java / 100360192%,
1.877,3.129,94.118,0.0,0.876,0.0,java / 2%,0.0,0.0,918090.0,1270698.0,java / 98258944%,
1.873,3.371,93.758,0.0,0.999,0.0,java / 2%,0.0,0.0,970502.0,1341636.0,java / 98258944%,
1.875,3.375,93.750,0.0,1.0,0.0,java / 2%,0.0,0.0,906322.0,1251914.0,java / 98258944%,
1.759,3.015,94.472,0.0,0.754,0.0,java / 2%,0.0,0.0,859240.0,1176440.0,java / 98258944%,
1.743,3.238,94.022,0.0,0.996,0.0,java / 2%,0.0,0.0,903814.0,1248106.0,java / 98258944%,
1.998,2.996,93.633,0.499,0.874,0.0,java / 2%,0.0,12288.0,807844.0,1101210.0,java / 96686080%,
1.882,3.388,93.852,0.0,0.878,0.0,java / 2%,0.0,0.0,929196.0,1285514.0,java / 96686080%,
1.998,3.246,93.758,0.0,0.999,0.0,java / 3%,0.0,0.0,936710.0,1301544.0,java / 96686080%,
1.877,3.504,93.617,0.0,1.001,0.0,sshd: perlinig-ethz@notty
 / 3%,0.0,0.0,984686.0,1365376.0,java / 96686080%,
1.880,3.258,93.985,0.0,0.877,0.0,java / 2%,0.0,0.0,846880.0,1167722.0,java / 95109120%,
1.746,3.117,94.264,0.0,0.873,0.0,java / 2%,0.0,0.0,882362.0,1217366.0,java / 95109120%,
1.880,3.258,93.358,0.627,0.877,0.0,java / 3%,0.0,12288.0,966774.0,1332746.0,java / 95109120%,
1.750,3.250,94.0,0.0,1.0,0.0,java / 2%,0.0,0.0,876898.0,1198028.0,java / 95109120%,
1.875,3.125,94.125,0.0,0.875,0.0,java / 2%,0.0,0.0,890908.0,1238238.0,java / 93532160%,
1.752,3.379,93.992,0.0,0.876,0.0,java / 3%,0.0,0.0,963114.0,1334548.0,java / 93532160%,
1.998,3.246,93.758,0.0,0.999,0.0,java / 2%,0.0,0.0,923318.0,1250794.0,java / 93532160%,
1.877,3.254,93.867,0.0,1.001,0.0,java / 2%,0.0,0.0,976968.0,1332316.0,java / 93614080%,
2.0,3.375,93.500,0.250,0.875,0.0,java / 3%,0.0,12288.0,940586.0,1303604.0,java / 92037120%,
1.998,3.371,93.633,0.0,0.999,0.0,java / 2%,0.0,0.0,943118.0,1312540.0,java / 92037120%,
1.752,3.129,94.243,0.0,0.876,0.0,java / 2%,0.0,0.0,880480.0,1218974.0,java / 92037120%,
1.500,2.875,94.875,0.0,0.750,0.0,java / 2%,0.0,0.0,787614.0,1086148.0,java / 92037120%,
2.0,3.125,93.875,0.0,1.0,0.0,java / 2%,0.0,32768.0,917416.0,1269732.0,java / 90988544%,
2.253,3.379,92.741,0.626,1.001,0.0,java / 3%,0.0,28672.0,953934.0,1326318.0,java / 90988544%,
1.875,3.125,94.125,0.0,0.875,0.0,java / 2%,0.0,0.0,907365.0,1256047.0,java / 90988544%,
2.247,3.496,93.258,0.0,0.999,0.0,java / 3%,0.0,0.0,960552.0,1324410.0,java / 89997312%,
1.752,3.129,94.243,0.0,0.876,0.0,java / 2%,0.0,0.0,842374.0,1135912.0,java / 89997312%,
1.877,3.379,93.867,0.0,0.876,0.0,java / 3%,0.0,20480.0,927146.0,1273528.0,java / 89997312%,
2.0,3.125,93.500,0.500,0.875,0.0,java / 2%,0.0,16384.0,879108.0,1215396.0,java / 89997312%,
2.0,3.125,93.875,0.0,1.0,0.0,java / 2%,0.0,0.0,921780.0,1268990.0,java / 88948736%,
1.875,3.375,93.750,0.0,1.0,0.0,java / 3%,0.0,0.0,977984.0,1350604.0,java / 88956928%,
1.875,3.250,94.0,0.0,0.875,0.0,java / 3%,0.0,0.0,937208.0,1303244.0,java / 88956928%,
1.627,3.004,94.618,0.0,0.751,0.0,java / 2%,0.0,20480.0,835050.0,1130972.0,java / 88956928%,
1.873,3.121,94.007,0.0,0.999,0.0,java / 2%,0.0,0.0,908988.0,1249550.0,java / 88432640%,
1.875,3.250,93.375,0.625,0.875,0.0,java / 2%,0.0,24576.0,931152.0,1278420.0,java / 88432640%,
1.625,3.125,94.375,0.0,0.875,0.0,java / 2%,0.0,0.0,860164.0,1189556.0,java / 88432640%,
2.500,3.250,93.375,0.0,0.875,0.0,java / 3%,0.0,0.0,865824.0,1185318.0,java / 87904256%,
2.003,3.504,93.492,0.0,1.001,0.0,java / 3%,0.0,0.0,935314.0,1307684.0,java / 87904256%,
2.879,3.254,92.991,0.0,0.876,0.0,java / 4%,0.0,0.0,956836.0,1328692.0,java / 87965696%,
1.873,3.246,93.883,0.0,0.999,0.0,java / 2%,0.0,0.0,905674.0,1251648.0,java / 87441408%,
1.877,3.504,93.242,0.501,0.876,0.0,java / 2%,0.0,12288.0,914308.0,1257510.0,java / 87441408%,
2.120,3.367,93.516,0.0,0.998,0.0,java / 3%,0.0,0.0,882352.0,1205530.0,java / 87490560%,
1.877,3.129,94.118,0.0,0.876,0.0,java / 2%,0.0,0.0,886724.0,1235352.0,java / 87490560%,
2.253,3.254,93.617,0.0,0.876,0.0,java / 3%,0.0,0.0,897448.0,1247652.0,java / 86966272%,
2.0,3.375,93.750,0.0,0.875,0.0,java / 3%,0.0,0.0,917278.0,1262910.0,java / 86966272%,
2.130,2.130,94.987,0.125,0.627,0.0,java / 3%,0.0,12288.0,415161.0,566561.0,java / 86966272%,
15.960,10.723,72.943,0.0,0.374,0.0,java / 16%,0.0,0.0,4614.0,6539.0,java / 88231936%,
0.751,0.876,98.248,0.0,0.125,0.0,systemd-logind / 0%,0.0,0.0,4092.0,6550.0,waagent / 15765504%,
0.125,0.375,99.375,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,266.0,565.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,waagent / 0%,0.0,0.0,591.0,1531.0,waagent / 15765504%,
0.375,0.250,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,98.375,0.750,0.125,0.0,kworker/3:0 / 0%,0.0,90112.0,132.0,412.0,waagent / 15765504%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,264.0,568.0,waagent / 15765504%,
0.251,0.251,99.499,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,198.0,961.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,98.750,0.375,0.125,0.0,sshd: root [priv] / 0%,0.0,20480.0,219.0,530.0,waagent / 15765504%,
0.375,0.375,99.125,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,463.0,745.0,waagent / 15765504%,
0.125,0.375,99.375,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,66.0,318.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
5.500,3.375,91.0,0.0,0.125,0.0,python3 / 0%,0.0,40960.0,4708.0,4369.0,waagent / 15765504%,
5.736,3.990,89.651,0.499,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,28672.0,6478.0,6279.0,waagent / 15765504%,
5.632,3.755,90.488,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6478.0,5909.0,landscape-sysinfo / 17416192%,
5.750,3.625,90.500,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,0.0,6420.0,5901.0,landscape-sysinfo / 17321984%,
5.375,3.875,90.625,0.0,0.125,0.0,landscape-sysinfo / 2%,0.0,0.0,6486.0,5995.0,waagent / 15765504%,
5.0,3.250,91.625,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,12288.0,6630.0,6213.0,waagent / 15765504%,
6.0,4.0,89.375,0.500,0.125,0.0,sshd: [net] / 0%,0.0,40960.0,4227.0,4770.0,waagent / 15765504%,
6.0,4.250,89.625,0.0,0.125,0.0,rcu_sched / 0%,0.0,0.0,6246.0,5998.0,waagent / 15765504%,
5.750,4.125,90.0,0.0,0.125,0.0,rcuos/2 / 0%,0.0,0.0,4602.0,5239.0,waagent / 15765504%,
6.117,4.120,89.638,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,5279.0,3666.0,waagent / 15765504%,
5.875,3.625,90.375,0.0,0.125,0.0,python3 / 0%,0.0,0.0,5594.0,4843.0,waagent / 15765504%,
6.008,3.379,90.488,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6404.0,5901.0,waagent / 15765504%,
5.868,3.496,90.137,0.375,0.125,0.0,landscape-sysinfo / 4%,0.0,28672.0,6871.0,7020.0,landscape-sysinfo / 17317888%,
4.750,3.500,91.625,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6478.0,6105.0,waagent / 15765504%,
3.875,2.875,93.125,0.0,0.125,0.0,dbus-daemon / 0%,0.0,0.0,1960.0,2454.0,waagent / 15765504%,
0.250,0.250,99.499,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,53248.0,66.0,318.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.0,0.250,0.125,0.0,rcuos/4 / 0%,0.0,49152.0,132.0,412.0,waagent / 15765504%,
0.250,0.250,99.375,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,420.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.374,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,210.0,722.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,98.375,0.875,0.125,0.0,kworker/3:0 / 0%,0.0,12288.0,198.0,466.0,waagent / 15765504%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,198.0,466.0,waagent / 15765504%,
0.375,0.250,99.250,0.0,0.125,0.0,rcuos/0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.125,0.375,99.375,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,252.0,466.0,waagent / 15765504%,
0.375,0.375,99.124,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,66.0,310.0,waagent / 15765504%,
0.250,0.500,99.250,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
2.868,1.870,95.012,0.125,0.125,0.0,landscape-sysinfo / 3%,0.0,12288.0,4708.0,4369.0,waagent / 15765504%,
3.625,2.750,93.500,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,4096.0,3648.0,34542.0,waagent / 15765504%,
0.376,0.502,98.996,0.0,0.125,0.0,systemd-logind / 0%,0.0,0.0,1522.0,2056.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,2067.0,2489.0,waagent / 15765504%,
6.500,4.0,89.375,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3365.0,2838.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,1204.0,1332.0,waagent / 15765504%,
3.875,2.375,93.0,0.625,0.125,0.0,landscape-sysinfo / 4%,0.0,167936.0,4708.0,4435.0,landscape-sysinfo / 17317888%,
5.632,3.630,90.613,0.0,0.125,0.0,java / 4%,0.0,0.0,1416.0,3300.0,java / 30138368%,
0.375,0.250,99.250,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,657.0,1947.0,java / 30138368%,
0.125,0.250,99.500,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,66.0,318.0,java / 30138368%,
0.375,0.499,99.001,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,java / 30138368%,
12.235,5.993,80.275,0.499,0.999,0.0,java / 17%,0.0,40960.0,819436.0,1354630.0,java / 64561152%,
16.833,8.853,72.070,0.0,2.244,0.0,java / 24%,0.0,0.0,1889134.0,2761674.0,java / 91897856%,
