"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 3-2dstatmw1_get2.csv",,,,"Date:","22 Nov 2017 23:07:02 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
7.519,11.028,78.321,0.0,3.133,0.0,java / 18%,0.0,0.0,4168825.0,5605254.0,java / 201211904%,
8.853,12.843,74.813,0.0,3.491,0.0,java / 20%,0.0,0.0,4641326.0,6355005.0,java / 200683520%,
8.772,12.782,74.812,0.0,3.634,0.0,java / 20%,0.0,0.0,4585877.0,6312612.0,java / 200683520%,
8.125,11.875,77.0,0.0,3.0,0.0,java / 18%,0.0,0.0,4220399.0,5701111.0,java / 200159232%,
8.010,11.890,76.596,0.0,3.504,0.0,java / 19%,0.0,0.0,4271451.0,5801960.0,java / 202256384%,
8.385,12.015,75.469,0.501,3.630,0.0,java / 19%,0.0,16384.0,4376862.0,5949918.0,java / 201760768%,
8.375,12.250,76.125,0.0,3.250,0.0,java / 19%,0.0,0.0,4683520.0,6378542.0,java / 201760768%,
7.875,11.375,77.250,0.0,3.500,0.0,java / 18%,0.0,0.0,4377947.0,5914764.0,java / 201236480%,
8.0,12.0,76.125,0.0,3.875,0.0,java / 19%,0.0,0.0,4505354.0,6157181.0,java / 200708096%,
8.260,13.517,74.593,0.0,3.630,0.0,java / 20%,0.0,32768.0,4559515.0,6322751.0,java / 200708096%,
8.532,12.798,75.031,0.125,3.513,0.0,java / 19%,0.0,28672.0,4683221.0,6453186.0,java / 200183808%,
7.491,11.236,77.653,0.375,3.246,0.0,java / 18%,0.0,0.0,4231812.0,5778208.0,java / 200183808%,
8.0,12.875,75.375,0.0,3.750,0.0,java / 19%,0.0,0.0,4580206.0,6318507.0,java / 200183808%,
8.375,12.500,75.750,0.0,3.375,0.0,java / 19%,0.0,0.0,4468974.0,6130563.0,java / 200183808%,
7.895,12.030,76.817,0.0,3.258,0.0,java / 19%,0.0,32768.0,4539778.0,6203542.0,java / 200183808%,
7.990,11.985,76.529,0.0,3.496,0.0,java / 19%,0.0,0.0,4304405.0,5882154.0,java / 200183808%,
7.644,11.404,77.318,0.501,3.133,0.0,java / 18%,0.0,24576.0,4241924.0,5798608.0,java / 200183808%,
8.955,13.682,73.632,0.0,3.731,0.0,java / 21%,0.0,0.0,4837310.0,6714282.0,java / 200183808%,
8.166,12.186,76.131,0.0,3.518,0.0,java / 19%,0.0,0.0,4421339.0,6101936.0,java / 200183808%,
8.365,12.609,75.531,0.0,3.496,0.0,java / 20%,0.0,4096.0,4653343.0,6391870.0,java / 200183808%,
7.769,11.529,76.942,0.0,3.759,0.0,java / 19%,0.0,0.0,4563253.0,6245598.0,java / 200183808%,
8.125,12.500,75.750,0.0,3.625,0.0,java / 19%,0.0,16384.0,4392147.0,6031832.0,java / 200183808%,
7.875,12.250,75.625,0.375,3.875,0.0,java / 19%,0.0,4096.0,4235577.0,5798922.0,java / 200183808%,
8.668,12.563,75.251,0.0,3.518,0.0,java / 20%,0.0,0.0,4510250.0,6205414.0,java / 200183808%,
9.250,14.250,72.625,0.0,3.875,0.0,java / 21%,0.0,0.0,5044231.0,6964241.0,java / 200183808%,
8.636,13.642,73.842,0.0,3.880,0.0,java / 21%,0.0,0.0,4856150.0,6580510.0,java / 200183808%,
8.010,12.390,75.970,0.0,3.630,0.0,java / 19%,0.0,0.0,4633855.0,6352055.0,java / 200183808%,
9.125,13.125,73.250,0.500,4.0,0.0,java / 20%,0.0,16384.0,4815210.0,6648272.0,java / 200183808%,
7.143,9.273,81.203,0.0,2.381,0.0,java / 18%,0.0,0.0,3607838.0,4852761.0,java / 200183808%,
8.375,12.375,76.125,0.0,3.125,0.0,java / 19%,0.0,0.0,4719475.0,6465702.0,java / 200204288%,
8.500,12.250,76.125,0.0,3.125,0.0,java / 20%,0.0,0.0,4318815.0,5886928.0,java / 200220672%,
8.250,11.875,76.375,0.0,3.500,0.0,java / 19%,0.0,0.0,4598213.0,6289014.0,java / 200220672%,
8.396,12.155,75.815,0.0,3.634,0.0,java / 19%,0.0,0.0,4462233.0,6156150.0,java / 200220672%,
8.125,11.375,77.0,0.375,3.125,0.0,java / 18%,0.0,16384.0,4030744.0,5536092.0,java / 200220672%,
6.750,9.750,80.750,0.0,2.750,0.0,java / 17%,0.0,0.0,3789183.0,5147848.0,java / 200220672%,
8.250,12.125,76.0,0.125,3.500,0.0,java / 20%,0.0,0.0,4679718.0,6372886.0,java / 200220672%,
8.489,12.484,75.655,0.0,3.371,0.0,java / 19%,0.0,0.0,4472518.0,6106601.0,java / 200220672%,
7.905,11.669,77.039,0.0,3.388,0.0,java / 19%,0.0,0.0,4432260.0,6048395.0,java / 202317824%,
7.990,11.735,76.404,0.0,3.870,0.0,java / 19%,0.0,0.0,4683031.0,6404204.0,java / 202317824%,
7.134,10.513,79.224,0.375,2.753,0.0,java / 16%,0.0,36864.0,3999526.0,5459063.0,java / 202317824%,
8.511,13.267,74.718,0.0,3.504,0.0,java / 20%,0.0,0.0,5025955.0,6843173.0,java / 202317824%,
8.625,12.625,75.0,0.0,3.750,0.0,java / 19%,0.0,0.0,4760850.0,6516068.0,java / 202317824%,
8.135,10.889,77.847,0.0,3.129,0.0,java / 18%,0.0,0.0,4439495.0,6066334.0,java / 202317824%,
8.396,12.531,75.439,0.0,3.634,0.0,java / 19%,0.0,0.0,4903985.0,6682550.0,java / 202317824%,
8.375,12.500,75.0,0.500,3.625,0.0,java / 19%,0.0,20480.0,4726301.0,6458494.0,java / 202317824%,
7.625,11.750,77.0,0.0,3.625,0.0,java / 18%,0.0,0.0,4346420.0,5907068.0,java / 202334208%,
8.125,12.500,76.125,0.0,3.250,0.0,java / 19%,0.0,0.0,4561301.0,6182024.0,java / 202334208%,
8.271,12.782,75.063,0.0,3.885,0.0,java / 19%,0.0,0.0,4921285.0,6736668.0,java / 202334208%,
8.0,12.625,75.750,0.0,3.625,0.0,java / 19%,0.0,0.0,4633004.0,6303670.0,java / 202334208%,
8.375,13.250,74.750,0.0,3.625,0.0,java / 19%,0.0,20480.0,4834721.0,6615099.0,java / 202334208%,
7.769,12.155,76.190,0.501,3.383,0.0,java / 19%,0.0,24576.0,4632257.0,6294264.0,java / 202334208%,
8.010,11.640,76.471,0.0,3.880,0.0,java / 19%,0.0,0.0,4549580.0,6184610.0,java / 202334208%,
7.625,11.750,77.250,0.0,3.375,0.0,java / 18%,0.0,0.0,4393053.0,5951012.0,java / 202334208%,
7.875,12.750,75.750,0.0,3.625,0.0,java / 19%,0.0,0.0,4705258.0,6368064.0,java / 202334208%,
8.511,12.641,75.219,0.0,3.630,0.0,java / 19%,0.0,8192.0,4816306.0,6613460.0,java / 202334208%,
8.625,13.250,74.500,0.0,3.625,0.0,java / 20%,0.0,0.0,5014429.0,6835791.0,java / 202334208%,
8.250,12.625,75.125,0.375,3.625,0.0,java / 19%,0.0,32768.0,4698238.0,6440945.0,java / 202334208%,
7.760,12.390,76.721,0.0,3.129,0.0,java / 18%,0.0,0.0,4691718.0,6398347.0,java / 202334208%,
7.018,10.526,79.574,0.0,2.882,0.0,java / 15%,0.0,0.0,3928096.0,5366989.0,java / 202334208%,
10.697,6.343,82.711,0.0,0.249,0.0,java / 13%,0.0,0.0,6028.0,5821.0,java / 203726848%,
8.166,6.407,85.176,0.0,0.251,0.0,rsyslogd / 0%,0.0,0.0,5630.0,6980.0,waagent / 15765504%,
0.249,0.374,99.252,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,198.0,514.0,waagent / 15765504%,
0.250,0.375,98.748,0.501,0.125,0.0,kworker/3:2 / 0%,0.0,90112.0,132.0,820.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,66.0,326.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,98.502,0.624,0.125,0.0,kworker/3:0 / 0%,0.0,12288.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,192.0,466.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,rcuos/6 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.125,0.250,99.500,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,99.250,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.251,0.251,99.123,0.251,0.125,0.0,kworker/3:0 / 0%,0.0,12288.0,132.0,412.0,waagent / 15765504%,
2.622,1.498,95.755,0.0,0.125,0.0,landscape-sysinfo / 2%,0.0,0.0,5167.0,5488.0,waagent / 15765504%,
5.250,4.0,90.625,0.0,0.125,0.0,landscape-sysinfo / 0%,0.0,0.0,6544.0,6271.0,waagent / 15765504%,
5.750,3.625,90.500,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6478.0,5929.0,waagent / 15765504%,
6.250,4.125,89.375,0.0,0.250,0.0,rcu_sched / 0%,0.0,0.0,4509.0,4965.0,waagent / 15765504%,
6.500,4.0,89.375,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,6150.0,5557.0,waagent / 15765504%,
5.875,4.250,89.250,0.500,0.125,0.0,migration/1 / 0%,0.0,28672.0,4654.0,3700.0,waagent / 15765504%,
6.0,4.125,89.750,0.0,0.125,0.0,lsb_release / 1%,0.0,0.0,4469.0,4237.0,waagent / 15765504%,
5.736,3.741,90.399,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6486.0,5995.0,waagent / 15765504%,
5.625,3.750,90.500,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6412.0,5901.0,landscape-sysinfo / 17321984%,
5.868,3.496,90.387,0.0,0.250,0.0,landscape-sysinfo / 4%,0.0,45056.0,6412.0,6003.0,landscape-sysinfo / 17326080%,
5.409,4.151,90.189,0.252,0.0,0.0,landscape-sysinfo / 3%,0.0,28672.0,6536.0,6419.0,waagent / 15765504%,
5.721,3.856,90.299,0.0,0.124,0.0,landscape-sysinfo / 2%,0.0,0.0,6470.0,6003.0,waagent / 15765504%,
5.375,4.0,90.500,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6478.0,5995.0,waagent / 15765504%,
5.625,3.750,90.500,0.0,0.125,0.0,landscape-sysinfo / 0%,0.0,0.0,6478.0,5995.0,waagent / 15765504%,
5.250,3.625,91.0,0.0,0.125,0.0,kworker/u129:0 / 0%,0.0,8192.0,1828.0,1944.0,waagent / 15765504%,
0.250,0.250,99.375,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,132.0,420.0,waagent / 15765504%,
0.125,0.250,98.875,0.625,0.125,0.0,kworker/u132:1 / 0%,0.0,45056.0,132.0,412.0,waagent / 15765504%,
0.125,0.375,99.375,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,420.0,waagent / 15765504%,
0.375,0.250,99.251,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,57344.0,132.0,412.0,waagent / 15765504%,
0.375,0.499,99.001,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.250,99.374,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.500,98.625,0.500,0.125,0.0,kworker/3:0 / 0%,0.0,36864.0,132.0,412.0,waagent / 15765504%,
0.375,0.250,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.376,0.376,99.123,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,66.0,310.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/7:1 / 0%,0.0,0.0,591.0,1531.0,waagent / 15765504%,
0.249,0.498,99.254,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.251,0.376,99.247,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.125,0.374,98.753,0.623,0.125,0.0,kworker/3:0 / 0%,0.0,12288.0,192.0,466.0,waagent / 15765504%,
3.250,2.125,94.500,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,4708.0,4369.0,landscape-sysinfo / 16916480%,
3.750,2.750,93.375,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,3750.0,23002.0,waagent / 15765504%,
0.125,0.375,99.250,0.0,0.250,0.0,kworker/3:0 / 0%,0.0,0.0,1288.0,1986.0,waagent / 15765504%,
0.499,0.375,99.001,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,2856.0,3485.0,waagent / 15765504%,
6.133,4.380,89.487,0.0,0.0,0.0,waagent / 0%,0.0,0.0,3780.0,3374.0,waagent / 15765504%,
0.250,0.250,98.999,0.375,0.125,0.0,sshd / 0%,0.0,106496.0,371.0,2173.0,waagent / 15765504%,
4.869,3.371,91.635,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4469.0,2682.0,waagent / 15765504%,
4.750,2.500,92.625,0.0,0.125,0.0,java / 4%,0.0,0.0,1414.0,2578.0,java / 27856896%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,java / 27856896%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,192.0,466.0,java / 27856896%,
0.250,0.375,99.374,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,java / 27856896%,
18.602,10.112,68.664,0.375,2.247,0.0,java / 26%,0.0,36864.0,1799228.0,2706082.0,java / 77684736%,
21.026,12.265,63.454,0.0,3.254,0.0,java / 31%,0.0,0.0,3378436.0,4851110.0,java / 92655616%,
20.875,13.875,61.875,0.0,3.375,0.0,java / 32%,0.0,0.0,3735660.0,5400192.0,java / 96317440%,
14.536,13.409,68.045,0.251,3.759,0.0,java / 26%,0.0,0.0,4138235.0,5862140.0,java / 95997952%,
17.500,14.250,65.0,0.125,3.125,0.0,java / 31%,0.0,36864.0,3902857.0,5432384.0,java / 99590144%,
9.512,13.392,73.592,0.0,3.504,0.0,java / 22%,0.0,0.0,4198016.0,5814707.0,java / 113074176%,
9.363,13.233,73.408,0.375,3.620,0.0,java / 20%,0.0,32768.0,4532858.0,6206345.0,java / 149938176%,
9.023,12.657,74.561,0.0,3.759,0.0,java / 21%,0.0,0.0,4752646.0,6501992.0,java / 152035328%,
8.647,12.657,75.063,0.0,3.634,0.0,java / 21%,0.0,0.0,4584945.0,6217393.0,java / 217145344%,
9.352,12.968,74.190,0.0,3.491,0.0,java / 20%,0.0,8192.0,4766254.0,6390519.0,java / 217145344%,
8.805,12.201,75.220,0.0,3.774,0.0,java / 19%,0.0,0.0,4144637.0,5613253.0,java / 219242496%,
8.966,12.827,74.346,0.249,3.611,0.0,java / 21%,0.0,28672.0,4651565.0,6318828.0,java / 219205632%,
8.156,11.920,76.662,0.0,3.262,0.0,java / 20%,0.0,0.0,4397434.0,5960292.0,java / 326721536%,
8.897,12.782,74.937,0.0,3.383,0.0,java / 21%,0.0,0.0,4821859.0,6578314.0,java / 326840320%,
8.625,12.250,75.500,0.0,3.625,0.0,java / 20%,0.0,0.0,4643572.0,6259468.0,java / 326840320%,
7.018,10.150,79.950,0.0,2.882,0.0,java / 16%,0.0,0.0,3719595.0,5016242.0,java / 329240576%,
8.271,11.905,76.441,0.125,3.258,0.0,java / 19%,0.0,0.0,4370805.0,5981106.0,java / 329175040%,
8.521,12.907,74.436,0.251,3.885,0.0,java / 20%,0.0,16384.0,5129148.0,6983512.0,java / 331272192%,
8.614,12.609,75.031,0.0,3.745,0.0,java / 20%,0.0,0.0,5011942.0,6769274.0,java / 331272192%,
7.644,11.153,77.694,0.0,3.509,0.0,java / 18%,0.0,0.0,4441286.0,5981706.0,java / 331272192%,
8.375,12.250,75.625,0.125,3.625,0.0,java / 19%,0.0,0.0,4604263.0,6228524.0,java / 330305536%,
5.868,9.238,82.522,0.0,2.372,0.0,java / 16%,0.0,0.0,3787292.0,5081955.0,java / 330305536%,
7.384,11.890,76.721,0.375,3.630,0.0,java / 19%,0.0,16384.0,4506737.0,6168438.0,java / 330305536%,
8.250,12.375,76.125,0.0,3.250,0.0,java / 19%,0.0,0.0,4899584.0,6613721.0,java / 330305536%,
8.145,13.033,74.812,0.0,4.010,0.0,java / 20%,0.0,4096.0,4850163.0,6573299.0,java / 329277440%,
8.240,12.609,75.281,0.0,3.870,0.0,java / 19%,0.0,0.0,4923855.0,6671359.0,java / 329277440%,
7.134,10.889,78.723,0.0,3.254,0.0,java / 17%,0.0,0.0,3899965.0,5274020.0,java / 331431936%,
8.250,11.875,76.250,0.0,3.625,0.0,java / 20%,0.0,0.0,4736564.0,6425735.0,java / 331431936%,
8.521,12.907,74.937,0.376,3.258,0.0,java / 20%,0.0,16384.0,4722689.0,6489659.0,java / 330457088%,
8.260,13.392,74.343,0.0,4.005,0.0,java / 20%,0.0,32768.0,5007997.0,6813539.0,java / 330457088%,
8.260,12.766,75.594,0.0,3.379,0.0,java / 19%,0.0,0.0,4988655.0,6769218.0,java / 330457088%,
8.500,13.500,73.875,0.0,4.125,0.0,java / 21%,0.0,0.0,5074952.0,6923459.0,java / 329408512%,
8.010,12.891,75.720,0.0,3.379,0.0,java / 19%,0.0,0.0,5092812.0,6910633.0,java / 329408512%,
8.500,13.0,74.375,0.250,3.875,0.0,java / 19%,0.0,28672.0,5128251.0,6950217.0,java / 329408512%,
8.135,12.516,75.970,0.0,3.379,0.0,java / 19%,0.0,8192.0,4996876.0,6745391.0,java / 329408512%,
8.125,11.875,76.375,0.0,3.625,0.0,java / 19%,0.0,0.0,4716194.0,6352896.0,java / 328884224%,
7.885,12.265,76.095,0.0,3.755,0.0,java / 19%,0.0,0.0,4880726.0,6601300.0,java / 330981376%,
8.125,13.0,75.0,0.0,3.875,0.0,java / 19%,0.0,0.0,5063389.0,6863345.0,java / 330457088%,
7.760,12.641,75.970,0.0,3.630,0.0,java / 19%,0.0,0.0,4958872.0,6664449.0,java / 330457088%,
7.250,11.250,77.500,0.250,3.750,0.0,java / 17%,0.0,65536.0,4418786.0,6009441.0,java / 330457088%,
8.010,12.015,76.471,0.0,3.504,0.0,java / 19%,0.0,0.0,4828838.0,6525239.0,java / 329932800%,
8.135,12.516,75.720,0.0,3.630,0.0,java / 19%,0.0,0.0,4880276.0,6559924.0,java / 329932800%,
7.635,11.389,77.597,0.0,3.379,0.0,java / 18%,0.0,0.0,4538588.0,6091922.0,java / 329932800%,
7.375,11.250,78.375,0.0,3.0,0.0,java / 17%,0.0,0.0,4339511.0,5888283.0,java / 329404416%,
8.135,12.390,75.594,0.125,3.755,0.0,java / 19%,0.0,28672.0,4858362.0,6655107.0,java / 329404416%,
8.761,12.641,74.593,0.0,4.005,0.0,java / 20%,0.0,0.0,4982428.0,6738270.0,java / 328880128%,
8.875,13.250,74.0,0.0,3.875,0.0,java / 20%,0.0,0.0,5131755.0,6954261.0,java / 328880128%,
8.761,12.891,74.468,0.0,3.880,0.0,java / 20%,0.0,0.0,4808034.0,6562033.0,java / 330977280%,
8.521,13.033,74.687,0.0,3.759,0.0,java / 20%,0.0,0.0,5072058.0,6931588.0,java / 330452992%,
8.636,12.265,75.845,0.0,3.254,0.0,java / 20%,0.0,0.0,4707295.0,6443184.0,java / 330452992%,
7.366,12.110,76.654,0.375,3.496,0.0,java / 19%,0.0,28672.0,4430873.0,6071184.0,java / 329928704%,
9.262,12.265,74.718,0.0,3.755,0.0,java / 20%,0.0,0.0,4794665.0,6505782.0,java / 329928704%,
7.885,12.015,76.721,0.0,3.379,0.0,java / 19%,0.0,0.0,4693619.0,6423212.0,java / 329928704%,
7.865,13.109,75.281,0.0,3.745,0.0,java / 20%,0.0,0.0,4832982.0,6564178.0,java / 329928704%,
8.396,13.158,74.812,0.0,3.634,0.0,java / 21%,0.0,0.0,4974246.0,6782804.0,java / 329928704%,
7.606,11.347,77.431,0.374,3.242,0.0,java / 19%,0.0,16384.0,4446511.0,6063833.0,java / 329928704%,
7.500,11.750,77.500,0.0,3.250,0.0,java / 18%,0.0,0.0,4488793.0,6117321.0,java / 329928704%,
7.268,11.905,77.444,0.0,3.383,0.0,java / 18%,0.0,0.0,4404593.0,5916260.0,java / 329928704%,
8.250,12.750,75.250,0.0,3.750,0.0,java / 20%,0.0,0.0,4998042.0,6765268.0,java / 329928704%,
8.647,13.409,74.060,0.0,3.885,0.0,java / 20%,0.0,20480.0,5172098.0,7092746.0,java / 329928704%,
7.990,12.235,76.155,0.0,3.620,0.0,java / 19%,0.0,0.0,4929893.0,6629710.0,java / 329928704%,
8.761,12.891,74.468,0.125,3.755,0.0,java / 21%,0.0,20480.0,4807914.0,6583430.0,java / 329928704%,
8.886,13.892,73.217,0.0,4.005,0.0,java / 22%,0.0,0.0,5301547.0,7237749.0,java / 329928704%,
8.750,13.375,74.125,0.0,3.750,0.0,java / 20%,0.0,0.0,5125102.0,7015246.0,java / 329928704%,
8.260,12.390,75.720,0.0,3.630,0.0,java / 20%,0.0,0.0,4904805.0,6627679.0,java / 329928704%,
7.259,11.765,77.472,0.0,3.504,0.0,java / 18%,0.0,0.0,4269123.0,5749462.0,java / 329928704%,
7.885,12.015,76.095,0.250,3.755,0.0,java / 19%,0.0,16384.0,4758189.0,6485675.0,java / 329928704%,
8.115,12.609,75.156,0.0,4.120,0.0,java / 19%,0.0,0.0,4928159.0,6632066.0,java / 329928704%,
8.647,12.782,74.812,0.0,3.759,0.0,java / 21%,0.0,0.0,5009908.0,6785894.0,java / 329928704%,
8.365,12.859,74.906,0.0,3.870,0.0,java / 20%,0.0,16384.0,4609945.0,6238476.0,java / 329928704%,
8.385,11.890,76.345,0.0,3.379,0.0,java / 19%,0.0,0.0,4523382.0,6137288.0,java / 329928704%,
7.259,12.140,77.222,0.0,3.379,0.0,java / 18%,0.0,0.0,4510932.0,6168715.0,java / 329936896%,
8.0,11.625,76.750,0.250,3.375,0.0,java / 19%,0.0,24576.0,4420233.0,5989529.0,java / 329940992%,
8.750,12.500,75.0,0.0,3.750,0.0,java / 20%,0.0,0.0,5014748.0,6835078.0,java / 329940992%,
8.385,12.766,75.344,0.0,3.504,0.0,java / 20%,0.0,16384.0,4905567.0,6686084.0,java / 329940992%,
8.636,13.267,74.218,0.0,3.880,0.0,java / 21%,0.0,0.0,4810803.0,6597621.0,java / 329940992%,
8.636,12.265,75.845,0.0,3.254,0.0,java / 19%,0.0,0.0,4736932.0,6422233.0,java / 329940992%,
6.875,11.0,78.875,0.125,3.125,0.0,java / 16%,0.0,20480.0,3900566.0,5348116.0,java / 329940992%,
7.885,13.141,75.344,0.0,3.630,0.0,java / 20%,0.0,0.0,4876771.0,6638118.0,java / 329940992%,
8.125,12.500,75.625,0.0,3.750,0.0,java / 20%,0.0,4096.0,4756431.0,6462808.0,java / 329940992%,
9.136,5.507,84.606,0.0,0.751,0.0,java / 11%,0.0,0.0,322692.0,424019.0,java / 332386304%,
9.863,7.366,82.397,0.0,0.375,0.0,rcu_sched / 0%,0.0,0.0,5366.0,6826.0,waagent / 15765504%,
0.125,0.250,99.625,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.0,0.250,0.125,0.0,kworker/3:0 / 0%,0.0,90112.0,132.0,412.0,waagent / 15765504%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,198.0,514.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,820.0,waagent / 15765504%,
0.375,0.250,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,591.0,1531.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,rcuos/1 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.251,0.0,0.125,0.0,waagent / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,98.875,0.375,0.125,0.0,rcuos/7 / 0%,0.0,12288.0,132.0,412.0,waagent / 15765504%,
0.125,0.250,99.625,0.0,0.0,0.0,kworker/3:0 / 0%,0.0,0.0,230.0,518.0,waagent / 15765504%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.375,99.126,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/3:0 / 0%,0.0,0.0,132.0,412.0,waagent / 15765504%,
0.375,0.250,98.750,0.500,0.125,0.0,kworker/3:0 / 0%,0.0,16384.0,132.0,412.0,waagent / 15765504%,
0.500,0.500,98.875,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,3228.0,3905.0,waagent / 15765504%,
6.375,4.250,89.250,0.0,0.125,0.0,systemd-logind / 0%,0.0,0.0,5513.0,5333.0,waagent / 15765504%,
6.110,4.239,89.526,0.0,0.125,0.0,dbus-daemon / 0%,0.0,0.0,4652.0,5333.0,waagent / 15765504%,
6.383,4.005,89.612,0.0,0.0,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4403.0,2732.0,waagent / 15765504%,
4.255,3.129,92.491,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6486.0,5777.0,landscape-sysinfo / 17412096%,
5.375,3.750,90.250,0.375,0.250,0.0,landscape-sysinfo / 4%,0.0,28672.0,6420.0,5901.0,landscape-sysinfo / 17321984%,
5.743,3.496,90.637,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6486.0,6003.0,waagent / 15765504%,
5.632,3.504,90.738,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6420.0,5901.0,waagent / 15765504%,
5.625,4.0,90.250,0.0,0.125,0.0,landscape-sysinfo / 0%,0.0,8192.0,6544.0,5995.0,waagent / 15765504%,
5.890,3.509,90.602,0.0,0.0,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6234.0,5843.0,waagent / 15765504%,
6.117,4.370,89.139,0.250,0.125,0.0,sshd: [net] / 0%,0.0,28672.0,4137.0,4499.0,waagent / 15765504%,
