"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 3-1dstat_get.csv",,,,"Date:","22 Nov 2017 15:33:44 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
7.970,15.068,73.350,0.0,3.611,0.0,java / 21%,0.0,0.0,4059466.0,5591238.0,java / 237518848%,
8.091,13.274,74.463,0.253,3.919,0.0,java / 20%,0.0,16384.0,4326212.0,5968514.0,java / 237019136%,
7.875,12.500,75.750,0.0,3.875,0.0,java / 19%,0.0,0.0,4253492.0,5870984.0,java / 237072384%,
7.885,12.390,76.345,0.0,3.379,0.0,java / 19%,0.0,0.0,4139892.0,5726873.0,java / 237072384%,
7.125,11.625,77.750,0.0,3.500,0.0,java / 17%,0.0,0.0,3824736.0,5259211.0,java / 236023808%,
7.241,11.486,78.152,0.0,3.121,0.0,java / 17%,0.0,40960.0,3906968.0,5362850.0,java / 236023808%,
8.271,12.531,75.439,0.251,3.509,0.0,java / 19%,0.0,40960.0,4251832.0,5880830.0,java / 236023808%,
7.875,12.500,76.125,0.0,3.500,0.0,java / 19%,0.0,0.0,4193414.0,5771358.0,java / 236023808%,
7.134,11.264,78.348,0.0,3.254,0.0,java / 17%,0.0,0.0,3704468.0,5093580.0,java / 235495424%,
7.760,12.140,76.721,0.125,3.254,0.0,java / 18%,0.0,0.0,4045386.0,5540862.0,java / 235495424%,
7.125,11.0,78.750,0.0,3.125,0.0,java / 17%,0.0,16384.0,3812786.0,5202042.0,java / 235495424%,
7.635,11.514,77.347,0.0,3.504,0.0,java / 18%,0.0,0.0,3856038.0,5299856.0,java / 234971136%,
7.500,11.375,77.375,0.375,3.375,0.0,java / 18%,0.0,24576.0,3816878.0,5176632.0,java / 235024384%,
7.885,12.641,76.095,0.0,3.379,0.0,java / 18%,0.0,0.0,4208323.0,5799474.0,java / 235024384%,
8.125,13.125,75.0,0.0,3.750,0.0,java / 19%,0.0,0.0,4332465.0,5959157.0,java / 234500096%,
8.260,13.141,75.219,0.0,3.379,0.0,java / 19%,0.0,0.0,4294162.0,5919224.0,java / 234500096%,
8.135,12.766,75.720,0.0,3.379,0.0,java / 19%,0.0,0.0,4259523.0,5881258.0,java / 233975808%,
7.875,12.375,75.750,0.250,3.750,0.0,java / 19%,0.0,16384.0,4263186.0,5882598.0,java / 233975808%,
7.635,12.265,77.096,0.0,3.004,0.0,java / 18%,0.0,0.0,4051844.0,5615512.0,java / 233975808%,
7.250,10.875,78.875,0.0,3.0,0.0,java / 17%,0.0,0.0,3705660.0,5105956.0,java / 233447424%,
7.393,12.030,77.193,0.0,3.383,0.0,java / 18%,0.0,28672.0,3766284.0,5167128.0,java / 233447424%,
8.095,13.200,75.218,0.0,3.487,0.0,java / 19%,0.0,0.0,4411986.0,6057318.0,java / 232923136%,
7.635,12.265,76.220,0.0,3.880,0.0,java / 18%,0.0,0.0,4161272.0,5744516.0,java / 232923136%,
7.644,12.030,77.068,0.251,3.008,0.0,java / 19%,0.0,32768.0,3995854.0,5474560.0,java / 232398848%,
7.760,13.141,75.594,0.0,3.504,0.0,java / 19%,0.0,0.0,4183067.0,5752698.0,java / 232407040%,
7.250,11.875,77.750,0.0,3.125,0.0,java / 18%,0.0,0.0,3872232.0,5362755.0,java / 232407040%,
7.635,12.140,76.471,0.0,3.755,0.0,java / 19%,0.0,0.0,3984108.0,5489307.0,java / 232407040%,
7.0,11.250,78.875,0.0,2.875,0.0,java / 17%,0.0,0.0,3580627.0,4885274.0,java / 232407040%,
8.125,12.375,76.125,0.375,3.0,0.0,java / 18%,0.0,16384.0,4137553.0,5699274.0,java / 232427520%,
7.384,12.015,77.222,0.0,3.379,0.0,java / 18%,0.0,0.0,4073438.0,5654592.0,java / 232427520%,
7.769,12.281,76.566,0.0,3.383,0.0,java / 18%,0.0,0.0,4096376.0,5635142.0,java / 232427520%,
8.375,13.0,74.875,0.0,3.750,0.0,java / 19%,0.0,0.0,4348205.0,6001612.0,java / 234524672%,
7.760,12.641,76.095,0.0,3.504,0.0,java / 19%,0.0,0.0,4179626.0,5788792.0,java / 234524672%,
7.905,11.669,77.039,0.0,3.388,0.0,java / 18%,0.0,0.0,4116156.0,5651832.0,java / 234524672%,
7.223,10.959,78.580,0.374,2.864,0.0,java / 18%,0.0,16384.0,3704968.0,5096388.0,java / 234524672%,
7.259,12.015,77.472,0.0,3.254,0.0,java / 18%,0.0,24576.0,3833581.0,5228860.0,java / 234524672%,
8.0,11.875,76.875,0.0,3.250,0.0,java / 18%,0.0,0.0,4096504.0,5645122.0,java / 234524672%,
8.260,12.766,75.094,0.0,3.880,0.0,java / 19%,0.0,0.0,4249587.0,5868766.0,java / 234524672%,
7.625,11.750,76.875,0.0,3.750,0.0,java / 19%,0.0,0.0,3801582.0,5195166.0,java / 234532864%,
8.875,13.625,73.750,0.500,3.250,0.0,java / 20%,0.0,20480.0,4028481.0,5515621.0,java / 234532864%,
8.020,12.406,76.065,0.125,3.383,0.0,java / 18%,0.0,0.0,4055284.0,5587848.0,java / 234532864%,
7.268,11.028,78.571,0.0,3.133,0.0,java / 17%,0.0,0.0,3934821.0,5384066.0,java / 234532864%,
6.866,10.612,79.650,0.0,2.871,0.0,java / 17%,0.0,0.0,3356316.0,4555070.0,java / 234532864%,
8.385,12.516,75.720,0.0,3.379,0.0,java / 19%,0.0,0.0,4246993.0,5859508.0,java / 234532864%,
7.895,12.155,76.316,0.0,3.634,0.0,java / 18%,0.0,0.0,4193156.0,5749378.0,java / 234532864%,
7.750,11.750,76.875,0.375,3.250,0.0,java / 18%,0.0,32768.0,3868472.0,5339339.0,java / 234536960%,
7.875,12.0,77.125,0.0,3.0,0.0,java / 17%,0.0,0.0,3993200.0,5513237.0,java / 234536960%,
6.258,9.387,81.602,0.0,2.753,0.0,java / 14%,0.0,0.0,3121634.0,4276237.0,java / 234536960%,
7.500,11.875,77.0,0.0,3.625,0.0,java / 18%,0.0,0.0,4047618.0,5598555.0,java / 234536960%,
6.758,10.638,79.850,0.0,2.753,0.0,java / 16%,0.0,0.0,3345321.0,4582186.0,java / 234536960%,
8.0,12.0,76.750,0.250,3.0,0.0,java / 18%,0.0,24576.0,3820923.0,5244718.0,java / 234536960%,
8.385,11.890,76.596,0.0,3.129,0.0,java / 18%,0.0,0.0,3963304.0,5473620.0,java / 234536960%,
8.250,12.125,76.500,0.0,3.125,0.0,java / 19%,0.0,0.0,3892048.0,5385964.0,java / 234536960%,
7.018,10.902,78.947,0.0,3.133,0.0,java / 17%,0.0,0.0,3543736.0,4818296.0,java / 234536960%,
7.635,12.140,76.971,0.0,3.254,0.0,java / 18%,0.0,0.0,3981096.0,5454816.0,java / 234536960%,
7.500,11.250,78.0,0.0,3.250,0.0,java / 17%,0.0,24576.0,3604480.0,4935750.0,java / 234536960%,
7.625,11.0,78.125,0.375,2.875,0.0,java / 17%,0.0,16384.0,3737913.0,5121407.0,java / 234536960%,
7.384,10.889,78.723,0.0,3.004,0.0,java / 18%,0.0,0.0,3681277.0,5039813.0,java / 234536960%,
7.875,4.875,86.500,0.0,0.750,0.0,java / 11%,0.0,0.0,323394.0,427087.0,java / 238170112%,
12.296,8.783,78.670,0.0,0.251,0.0,rcuos/6 / 0%,0.0,0.0,4670.0,7910.0,waagent / 15581184%,
0.125,0.250,99.499,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,53248.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.875,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,36864.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.500,99.125,0.0,0.125,0.0,rcuos/4 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.250,99.499,0.0,0.0,0.0,rcu_sched / 0%,0.0,0.0,525.0,1437.0,waagent / 15581184%,
0.250,0.250,99.376,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,198.0,514.0,waagent / 15581184%,
0.375,0.375,98.752,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,12288.0,132.0,820.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,234.0,478.0,waagent / 15581184%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,waagent / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.125,0.376,99.373,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.624,0.624,98.377,0.250,0.125,0.0,sshd: [net] / 0%,0.0,12288.0,2197.0,2835.0,waagent / 15581184%,
6.250,4.0,89.625,0.0,0.125,0.0,rcuos/2 / 0%,0.0,0.0,4578.0,3930.0,waagent / 15581184%,
5.875,3.875,90.125,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4403.0,4229.0,waagent / 15581184%,
5.250,3.875,90.875,0.0,0.0,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6470.0,5995.0,waagent / 15581184%,
4.881,2.753,92.240,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,0.0,6412.0,6127.0,landscape-sysinfo / 17317888%,
5.131,3.755,90.738,0.250,0.125,0.0,landscape-sysinfo / 2%,0.0,24576.0,6412.0,5995.0,waagent / 15581184%,
5.362,3.616,90.773,0.0,0.249,0.0,landscape-sysinfo / 0%,0.0,12288.0,6412.0,5909.0,waagent / 15581184%,
5.632,3.504,90.864,0.0,0.0,0.0,sshd: [net] / 0%,0.0,0.0,4033.0,4535.0,waagent / 15581184%,
6.383,4.130,89.362,0.0,0.125,0.0,migration/5 / 0%,0.0,0.0,4520.0,5173.0,waagent / 15581184%,
6.250,3.875,89.750,0.0,0.125,0.0,python3 / 1%,0.0,0.0,4403.0,2514.0,waagent / 15581184%,
5.368,3.745,90.387,0.375,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,36864.0,6470.0,5995.0,waagent / 15581184%,
5.382,3.254,91.239,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6528.0,6057.0,landscape-sysinfo / 17317888%,
5.493,3.620,90.637,0.0,0.250,0.0,landscape-sysinfo / 3%,0.0,0.0,6462.0,5955.0,landscape-sysinfo / 16912384%,
5.131,3.755,90.989,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6478.0,5929.0,waagent / 15581184%,
5.375,3.750,90.875,0.0,0.0,0.0,landscape-sysinfo / 0%,0.0,0.0,6544.0,5929.0,waagent / 15581184%,
5.993,3.745,89.763,0.375,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,28672.0,4982.0,5567.0,waagent / 15581184%,
6.008,4.130,89.612,0.125,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,73728.0,3617.0,20197.0,waagent / 15581184%,
1.373,0.999,97.378,0.0,0.250,0.0,landscape-sysinfo / 1%,0.0,28672.0,8258.0,24239.0,waagent / 15581184%,
5.388,3.634,90.852,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6194.0,5777.0,waagent / 15581184%,
7.865,4.994,87.016,0.0,0.125,0.0,java / 3%,0.0,0.0,1270.0,1916.0,java / 22536192%,
1.377,0.751,97.747,0.0,0.125,0.0,java / 1%,0.0,0.0,462.0,1684.0,java / 30101504%,
0.374,0.499,98.628,0.374,0.125,0.0,kworker/4:2 / 0%,0.0,139264.0,132.0,412.0,java / 30101504%,
5.0,2.0,92.750,0.0,0.250,0.0,java / 6%,0.0,0.0,230742.0,363211.0,java / 50053120%,
20.776,11.765,64.956,0.0,2.503,0.0,java / 28%,0.0,0.0,1952340.0,3026379.0,java / 88924160%,
20.750,11.625,65.0,0.0,2.625,0.0,java / 30%,0.0,0.0,2492056.0,3155344.0,java / 96075776%,
25.156,12.015,61.202,0.125,1.502,0.0,java / 37%,0.0,0.0,2364576.0,2367444.0,java / 98873344%,
14.894,12.390,70.463,0.125,2.128,0.0,java / 26%,0.0,0.0,2909859.0,2905869.0,java / 99323904%,
13.250,14.250,70.125,0.250,2.125,0.0,java / 27%,0.0,32768.0,2748103.0,2755483.0,java / 100311040%,
13.892,13.016,71.214,0.0,1.877,0.0,java / 28%,0.0,0.0,3018435.0,3017598.0,java / 101392384%,
10.138,13.141,74.593,0.0,2.128,0.0,java / 23%,0.0,0.0,3578638.0,3581049.0,java / 103567360%,
1.627,2.128,95.870,0.0,0.375,0.0,java / 3%,0.0,0.0,631809.0,626617.0,java / 102629376%,
0.375,0.375,99.0,0.0,0.250,0.0,sshd: perlinig-ethz@notty
 / 0%,0.0,0.0,4830.0,2283698.0,java / 102629376%,
6.133,8.886,82.854,0.0,2.128,0.0,java / 13%,0.0,0.0,2841425.0,4016456.0,java / 104914944%,
9.250,13.0,74.375,0.375,3.0,0.0,java / 20%,0.0,16384.0,4035685.0,5580004.0,java / 139730944%,
9.512,13.892,73.091,0.0,3.504,0.0,java / 21%,0.0,0.0,4343914.0,6044986.0,java / 137687040%,
9.125,12.0,75.875,0.0,3.0,0.0,java / 19%,0.0,0.0,3915913.0,5338266.0,java / 137687040%,
8.636,12.390,75.344,0.125,3.504,0.0,java / 20%,0.0,0.0,4123709.0,5638024.0,java / 135585792%,
9.887,14.018,72.340,0.0,3.755,0.0,java / 22%,0.0,0.0,4541140.0,6316838.0,java / 133484544%,
9.375,14.125,72.375,0.125,4.0,0.0,java / 22%,0.0,0.0,4535040.0,6274804.0,java / 133484544%,
9.352,13.965,72.943,0.249,3.491,0.0,java / 21%,0.0,12288.0,4339328.0,5974938.0,java / 131952640%,
9.296,13.819,73.744,0.0,3.141,0.0,java / 20%,0.0,0.0,4105788.0,5651742.0,java / 130375680%,
9.613,13.233,73.533,0.0,3.620,0.0,java / 21%,0.0,0.0,4182080.0,5792591.0,java / 130375680%,
8.020,11.654,77.318,0.0,3.008,0.0,java / 19%,0.0,0.0,3959651.0,5395099.0,java / 128802816%,
9.250,12.750,74.750,0.0,3.250,0.0,java / 20%,0.0,0.0,4114336.0,5618679.0,java / 127762432%,
10.013,15.019,71.339,0.125,3.504,0.0,java / 22%,0.0,0.0,4589758.0,6350985.0,java / 126722048%,
9.637,14.018,72.466,0.0,3.880,0.0,java / 21%,0.0,0.0,4723896.0,6570795.0,java / 126722048%,
9.637,13.642,72.591,0.125,4.005,0.0,java / 21%,0.0,12288.0,4555815.0,6309564.0,java / 125775872%,
9.375,14.250,72.875,0.0,3.500,0.0,java / 22%,0.0,8192.0,4502607.0,6242427.0,java / 124727296%,
9.387,14.143,72.591,0.0,3.880,0.0,java / 21%,0.0,0.0,4461007.0,6208444.0,java / 124252160%,
9.613,13.608,73.034,0.125,3.620,0.0,java / 21%,0.0,0.0,4592796.0,6377782.0,java / 123727872%,
8.125,13.750,74.625,0.0,3.500,0.0,java / 20%,0.0,0.0,4377823.0,6030901.0,java / 123203584%,
8.385,13.016,75.094,0.0,3.504,0.0,java / 21%,0.0,0.0,4151755.0,5721443.0,java / 122679296%,
7.885,12.015,75.845,0.751,3.504,0.0,java / 18%,0.0,102400.0,4026801.0,5540383.0,java / 122150912%,
7.644,12.030,78.070,0.0,2.256,0.0,java / 20%,0.0,0.0,3552301.0,3604289.0,java / 121626624%,
7.009,11.389,79.850,0.0,1.752,0.0,java / 18%,0.0,0.0,3406026.0,3407864.0,java / 121102336%,
7.875,12.875,77.250,0.0,2.0,0.0,java / 21%,0.0,0.0,3746429.0,3743575.0,java / 121102336%,
8.375,12.875,76.500,0.0,2.250,0.0,java / 21%,0.0,0.0,3858329.0,6162074.0,java / 121106432%,
8.897,13.158,73.935,0.501,3.509,0.0,java / 20%,0.0,40960.0,4317698.0,5881029.0,java / 121106432%,
6.492,9.738,81.149,0.0,2.622,0.0,java / 16%,0.0,0.0,3021038.0,4152971.0,java / 121106432%,
8.250,11.875,76.500,0.0,3.375,0.0,java / 19%,0.0,0.0,4151744.0,5724206.0,java / 121106432%,
9.114,13.858,73.034,0.0,3.995,0.0,java / 21%,0.0,0.0,4615683.0,6349880.0,java / 121106432%,
9.136,14.143,73.217,0.0,3.504,0.0,java / 20%,0.0,0.0,4465510.0,6178604.0,java / 123203584%,
8.805,13.208,74.591,0.0,3.396,0.0,java / 20%,0.0,0.0,4282220.0,5927904.0,java / 123252736%,
9.750,14.0,72.0,0.250,4.0,0.0,java / 21%,0.0,24576.0,4741622.0,6522384.0,java / 123252736%,
7.509,11.765,76.471,0.0,4.255,0.0,java / 18%,0.0,0.0,3794979.0,5268026.0,java / 123252736%,
8.886,13.517,73.967,0.0,3.630,0.0,java / 21%,0.0,0.0,4318182.0,5945731.0,java / 123252736%,
8.500,13.0,75.0,0.0,3.500,0.0,java / 20%,0.0,0.0,4099045.0,5704386.0,java / 123252736%,
8.886,13.642,73.842,0.0,3.630,0.0,java / 21%,0.0,0.0,4507060.0,6188500.0,java / 123252736%,
9.262,14.018,73.091,0.0,3.630,0.0,java / 21%,0.0,0.0,4665608.0,6420686.0,java / 123252736%,
8.739,13.858,73.283,0.499,3.620,0.0,java / 21%,0.0,12288.0,4380033.0,6006634.0,java / 123252736%,
8.614,13.109,74.906,0.0,3.371,0.0,java / 20%,0.0,0.0,4192446.0,5768566.0,java / 123252736%,
9.262,14.518,72.215,0.0,4.005,0.0,java / 21%,0.0,0.0,4660199.0,6431508.0,java / 123252736%,
8.417,12.312,76.131,0.0,3.141,0.0,java / 19%,0.0,0.0,4108370.0,5636808.0,java / 123252736%,
8.761,12.390,75.720,0.0,3.129,0.0,java / 20%,0.0,0.0,4108244.0,5641263.0,java / 123269120%,
9.011,13.892,72.966,0.375,3.755,0.0,java / 21%,0.0,12288.0,4494416.0,6214619.0,java / 123269120%,
8.989,13.733,73.908,0.0,3.371,0.0,java / 20%,0.0,0.0,4603685.0,6362233.0,java / 123269120%,
9.148,12.531,74.812,0.0,3.509,0.0,java / 20%,0.0,0.0,4455663.0,6110237.0,java / 123269120%,
8.989,13.608,73.533,0.0,3.870,0.0,java / 20%,0.0,0.0,4507094.0,6250964.0,java / 123269120%,
9.011,13.517,73.967,0.0,3.504,0.0,java / 21%,0.0,0.0,4470104.0,6204345.0,java / 123269120%,
8.511,12.891,75.219,0.0,3.379,0.0,java / 19%,0.0,0.0,4192273.0,5819279.0,java / 123269120%,
8.511,12.516,75.594,0.250,3.129,0.0,java / 19%,0.0,12288.0,4056216.0,5597262.0,java / 123269120%,
8.875,12.375,75.625,0.0,3.125,0.0,java / 20%,0.0,0.0,4093708.0,5626990.0,java / 123269120%,
9.023,14.286,73.183,0.125,3.383,0.0,java / 21%,0.0,36864.0,4560023.0,6308076.0,java / 123273216%,
9.0,14.0,73.250,0.0,3.750,0.0,java / 21%,0.0,0.0,4487382.0,6206538.0,java / 123273216%,
8.636,12.390,75.845,0.0,3.129,0.0,java / 21%,0.0,0.0,4018504.0,5503470.0,java / 123273216%,
9.863,13.608,73.034,0.0,3.496,0.0,java / 20%,0.0,0.0,4183263.0,5760402.0,java / 123289600%,
8.908,13.049,74.655,0.251,3.137,0.0,java / 20%,0.0,28672.0,4240857.0,5848955.0,java / 123293696%,
8.125,12.500,75.750,0.0,3.625,0.0,java / 20%,0.0,16384.0,4204941.0,5779491.0,java / 123293696%,
7.875,11.750,77.125,0.0,3.250,0.0,java / 19%,0.0,0.0,3864047.0,5222470.0,java / 123293696%,
8.875,13.750,73.750,0.0,3.625,0.0,java / 20%,0.0,0.0,4686811.0,6465150.0,java / 123293696%,
9.649,14.160,72.807,0.0,3.383,0.0,java / 21%,0.0,0.0,4917319.0,6755072.0,java / 123293696%,
9.0,14.250,73.250,0.0,3.500,0.0,java / 21%,0.0,0.0,4570061.0,6322035.0,java / 123293696%,
9.512,13.892,72.841,0.250,3.504,0.0,java / 22%,0.0,16384.0,4696194.0,6494079.0,java / 123293696%,
8.385,13.267,74.844,0.0,3.504,0.0,java / 20%,0.0,0.0,4356665.0,5984663.0,java / 123293696%,
9.136,14.018,73.217,0.0,3.630,0.0,java / 20%,0.0,0.0,4554618.0,6272352.0,java / 123293696%,
8.375,12.625,75.625,0.0,3.375,0.0,java / 20%,0.0,0.0,4272441.0,5861663.0,java / 123293696%,
8.636,12.766,75.469,0.0,3.129,0.0,java / 19%,0.0,0.0,4110471.0,5629629.0,java / 123293696%,
9.262,14.393,73.091,0.0,3.254,0.0,java / 21%,0.0,0.0,4668658.0,6422706.0,java / 123293696%,
7.268,11.278,78.195,0.376,2.882,0.0,java / 17%,0.0,12288.0,3560999.0,4927488.0,java / 123293696%,
8.761,12.641,75.219,0.0,3.379,0.0,java / 20%,0.0,0.0,4181346.0,5773450.0,java / 123301888%,
8.706,13.308,73.881,0.0,4.104,0.0,java / 20%,0.0,0.0,4394265.0,6034794.0,java / 123301888%,
9.057,13.836,73.585,0.0,3.522,0.0,java / 21%,0.0,0.0,4475619.0,6205338.0,java / 123301888%,
7.491,10.737,79.026,0.0,2.747,0.0,java / 16%,0.0,0.0,3358025.0,4567012.0,java / 123305984%,
12.390,6.258,80.851,0.0,0.501,0.0,java / 13%,0.0,0.0,5698.0,5331.0,java / 124350464%,
6.375,5.250,88.0,0.125,0.250,0.0,dbus-daemon / 0%,0.0,20480.0,5066.0,7976.0,waagent / 15581184%,
0.250,0.250,99.375,0.0,0.125,0.0,rcu_sched / 0%,0.0,0.0,66.0,326.0,waagent / 15581184%,
0.125,0.375,99.376,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,198.0,514.0,waagent / 15581184%,
0.250,0.250,99.374,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,820.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.499,98.502,0.624,0.125,0.0,kworker/4:2 / 0%,0.0,86016.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,rcuos/6 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.125,0.251,99.624,0.0,0.0,0.0,kworker/6:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,98.750,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,12288.0,591.0,1531.0,waagent / 15581184%,
0.125,0.500,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,53248.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.624,0.499,98.752,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,2665.0,3273.0,waagent / 15581184%,
6.008,4.506,89.487,0.0,0.0,0.0,sshd: [net] / 0%,0.0,0.0,5986.0,5833.0,waagent / 15581184%,
6.250,3.625,90.0,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3403.0,2910.0,waagent / 15581184%,
5.382,3.880,89.987,0.626,0.125,0.0,python3 / 0%,0.0,24576.0,5660.0,4937.0,waagent / 15581184%,
5.618,3.246,91.011,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6412.0,5909.0,waagent / 15581184%,
5.382,3.630,90.864,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6478.0,5995.0,landscape-sysinfo / 17321984%,
5.618,3.371,90.762,0.0,0.250,0.0,landscape-sysinfo / 3%,0.0,0.0,6478.0,5995.0,landscape-sysinfo / 15872000%,
5.125,3.750,91.0,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6478.0,5995.0,waagent / 15581184%,
5.119,3.870,90.387,0.499,0.125,0.0,landscape-sysinfo / 0%,0.0,24576.0,6478.0,5995.0,waagent / 15581184%,
5.632,3.755,90.488,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,5056.0,5407.0,waagent / 15581184%,
6.125,4.250,89.500,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,5497.0,5057.0,waagent / 15581184%,
6.117,4.120,89.638,0.0,0.125,0.0,sshd / 0%,0.0,0.0,4570.0,3814.0,waagent / 15581184%,
4.511,3.008,92.481,0.0,0.0,0.0,landscape-sysinfo / 6%,0.0,0.0,4535.0,4645.0,landscape-sysinfo / 17412096%,
5.375,3.500,90.250,0.625,0.250,0.0,landscape-sysinfo / 4%,0.0,24576.0,6478.0,5995.0,landscape-sysinfo / 17313792%,
5.237,3.741,90.898,0.0,0.125,0.0,landscape-sysinfo / 2%,0.0,0.0,6478.0,6003.0,waagent / 15581184%,
4.625,3.0,92.250,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,4916.0,5305.0,waagent / 15581184%,
5.882,3.630,90.488,0.0,0.0,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3428.0,4714.0,waagent / 15581184%,
2.244,1.496,96.010,0.0,0.249,0.0,landscape-sysinfo / 2%,0.0,0.0,7658.0,9323.0,waagent / 15581184%,
4.750,3.875,91.0,0.250,0.125,0.0,landscape-sysinfo / 0%,0.0,159744.0,6438.0,6061.0,waagent / 15581184%,
8.625,4.500,86.750,0.0,0.125,0.0,java / 4%,0.0,0.0,1356.0,3246.0,java / 30113792%,
0.500,0.375,99.0,0.0,0.125,0.0,java / 0%,0.0,0.0,132.0,412.0,java / 30113792%,
0.250,0.375,99.249,0.0,0.125,0.0,java / 0%,0.0,0.0,132.0,412.0,java / 30113792%,
7.491,3.371,88.764,0.0,0.375,0.0,java / 10%,0.0,0.0,364813.0,573907.0,java / 49160192%,
22.028,12.516,62.829,0.0,2.628,0.0,java / 31%,0.0,0.0,2518702.0,3700099.0,java / 89100288%,
23.375,13.875,58.500,0.125,4.125,0.0,java / 34%,0.0,53248.0,3442538.0,4864276.0,java / 96415744%,
19.748,14.088,62.893,0.0,3.270,0.0,java / 31%,0.0,0.0,3571082.0,4925104.0,java / 101691392%,
22.222,14.856,59.426,0.250,3.246,0.0,java / 34%,0.0,0.0,3702445.0,5109210.0,java / 157417472%,
14.518,14.894,67.209,0.0,3.379,0.0,java / 26%,0.0,0.0,4431547.0,6092887.0,java / 160784384%,
9.750,14.625,71.875,0.0,3.750,0.0,java / 24%,0.0,0.0,4576740.0,6304590.0,java / 184897536%,
