"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 2-1dstat_get.csv",,,,"Date:","22 Nov 2017 11:47:52 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
0.125,0.250,99.499,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,java / 29974528%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,java / 29974528%,
15.519,7.134,75.720,0.501,1.126,0.0,java / 21%,0.0,114688.0,974278.0,1580204.0,java / 60407808%,
18.625,10.625,67.250,0.0,3.500,0.0,java / 28%,0.0,0.0,2212878.0,3311045.0,java / 89448448%,
19.0,12.250,65.750,0.125,2.875,0.0,java / 29%,0.0,0.0,2829828.0,4210733.0,java / 94560256%,
19.0,12.500,65.500,0.0,3.0,0.0,java / 29%,0.0,0.0,3217104.0,4735758.0,java / 97247232%,
12.750,12.125,72.125,0.0,3.0,0.0,java / 24%,0.0,0.0,3351910.0,4878282.0,java / 96792576%,
16.813,17.440,62.861,0.125,2.760,0.0,java / 32%,0.0,8192.0,3487353.0,5027276.0,java / 99889152%,
9.875,12.125,75.0,0.375,2.625,0.0,java / 21%,0.0,45056.0,3613534.0,5142432.0,java / 100995072%,
8.864,12.360,75.655,0.0,3.121,0.0,java / 20%,0.0,0.0,3832451.0,5510688.0,java / 101941248%,
8.145,11.905,76.817,0.0,3.133,0.0,java / 19%,0.0,0.0,3595005.0,5085604.0,java / 100909056%,
8.365,12.734,75.655,0.0,3.246,0.0,java / 19%,0.0,0.0,4114712.0,5906252.0,java / 99860480%,
8.636,12.891,75.094,0.0,3.379,0.0,java / 20%,0.0,0.0,4212265.0,6069433.0,java / 98807808%,
8.010,11.765,76.846,0.250,3.129,0.0,java / 18%,0.0,16384.0,3718424.0,5329559.0,java / 97759232%,
8.886,12.516,75.344,0.0,3.254,0.0,java / 20%,0.0,0.0,4034414.0,5827854.0,java / 97959936%,
8.750,12.750,75.500,0.0,3.0,0.0,java / 19%,0.0,0.0,4023576.0,5748260.0,java / 100118528%,
8.636,12.766,75.219,0.0,3.379,0.0,java / 20%,0.0,0.0,4011615.0,5762649.0,java / 119660544%,
7.268,11.779,78.070,0.0,2.882,0.0,java / 17%,0.0,0.0,3755576.0,5293426.0,java / 132243456%,
7.731,11.347,77.681,0.374,2.868,0.0,java / 18%,0.0,16384.0,3490712.0,4949559.0,java / 151982080%,
7.393,12.155,77.444,0.0,3.008,0.0,java / 18%,0.0,0.0,3591536.0,5151033.0,java / 152084480%,
8.125,12.625,75.875,0.0,3.375,0.0,java / 19%,0.0,0.0,3974654.0,5756226.0,java / 185704448%,
7.760,12.516,76.846,0.0,2.879,0.0,java / 19%,0.0,0.0,3941534.0,5556036.0,java / 185704448%,
8.010,12.015,76.721,0.0,3.254,0.0,java / 19%,0.0,8192.0,3959446.0,5628910.0,java / 185856000%,
7.500,12.250,77.500,0.0,2.750,0.0,java / 18%,0.0,0.0,3807884.0,5455294.0,java / 195772416%,
7.760,11.890,76.971,0.250,3.129,0.0,java / 18%,0.0,32768.0,3765474.0,5382794.0,java / 229326848%,
7.760,11.514,77.847,0.0,2.879,0.0,java / 18%,0.0,0.0,3731600.0,5222768.0,java / 229326848%,
8.500,12.875,75.250,0.0,3.375,0.0,java / 20%,0.0,0.0,4135234.0,5966668.0,java / 229371904%,
10.138,13.892,72.966,0.0,3.004,0.0,java / 17%,0.0,0.0,3917196.0,5591555.0,java / 229371904%,
12.375,15.125,69.125,0.0,3.375,0.0,java / 18%,0.0,0.0,3963651.0,5693498.0,java / 229609472%,
8.385,13.392,74.593,0.626,3.004,0.0,java / 20%,0.0,28672.0,4236378.0,6091060.0,java / 229761024%,
7.885,12.015,77.222,0.0,2.879,0.0,java / 18%,0.0,0.0,3907659.0,5597667.0,java / 229818368%,
7.375,11.375,78.375,0.0,2.875,0.0,java / 18%,0.0,0.0,3733104.0,5363069.0,java / 229818368%,
7.885,11.640,77.847,0.0,2.628,0.0,java / 18%,0.0,81920.0,3922346.0,5546302.0,java / 229294080%,
7.250,11.125,78.625,0.0,3.0,0.0,java / 17%,0.0,0.0,3592559.0,5111445.0,java / 229294080%,
8.375,12.750,75.875,0.0,3.0,0.0,java / 19%,0.0,0.0,4249779.0,6075167.0,java / 229294080%,
8.396,12.907,75.313,0.251,3.133,0.0,java / 19%,0.0,28672.0,4166712.0,6004994.0,java / 229294080%,
8.010,12.516,76.471,0.0,3.004,0.0,java / 19%,0.0,0.0,3739492.0,5165450.0,java / 229294080%,
7.625,11.875,77.375,0.0,3.125,0.0,java / 18%,0.0,8192.0,3817625.0,5445950.0,java / 229294080%,
7.500,11.875,77.625,0.0,3.0,0.0,java / 18%,0.0,0.0,3818797.0,5448864.0,java / 229294080%,
7.393,11.404,78.321,0.0,2.882,0.0,java / 18%,0.0,0.0,3741171.0,5262748.0,java / 229294080%,
7.107,11.347,77.930,0.748,2.868,0.0,java / 18%,0.0,28672.0,3614203.0,5121258.0,java / 229294080%,
7.519,12.030,76.942,0.0,3.509,0.0,java / 19%,0.0,0.0,3986570.0,5757227.0,java / 229351424%,
8.125,12.750,75.500,0.0,3.625,0.0,java / 19%,0.0,8192.0,4136905.0,5960526.0,java / 229351424%,
7.885,12.015,77.222,0.0,2.879,0.0,java / 19%,0.0,0.0,3967066.0,5622834.0,java / 229355520%,
7.625,11.375,77.875,0.0,3.125,0.0,java / 18%,0.0,0.0,3770399.0,5363023.0,java / 229355520%,
8.135,12.516,76.471,0.0,2.879,0.0,java / 19%,0.0,0.0,4053361.0,5794951.0,java / 229355520%,
7.009,11.139,78.849,0.250,2.753,0.0,java / 16%,0.0,28672.0,3768362.0,5344978.0,java / 229355520%,
6.884,10.889,79.599,0.0,2.628,0.0,java / 16%,0.0,0.0,3563349.0,5105236.0,java / 229355520%,
7.384,10.889,78.849,0.0,2.879,0.0,java / 17%,0.0,0.0,3591895.0,5082232.0,java / 229355520%,
7.750,12.250,76.875,0.0,3.125,0.0,java / 19%,0.0,0.0,3978213.0,5718604.0,java / 229355520%,
7.769,12.907,76.190,0.0,3.133,0.0,java / 18%,0.0,0.0,4070362.0,5851806.0,java / 229388288%,
7.241,11.610,78.027,0.0,3.121,0.0,java / 18%,0.0,0.0,3726186.0,5322733.0,java / 229388288%,
8.260,12.516,75.594,0.375,3.254,0.0,java / 19%,0.0,16384.0,3998690.0,5697141.0,java / 229388288%,
7.721,12.204,77.210,0.0,2.864,0.0,java / 18%,0.0,0.0,3954945.0,5654976.0,java / 229396480%,
6.650,10.163,80.803,0.0,2.384,0.0,java / 15%,0.0,0.0,3283580.0,4658684.0,java / 229396480%,
7.500,11.375,78.250,0.0,2.875,0.0,java / 18%,0.0,0.0,3717104.0,5283826.0,java / 229396480%,
7.895,12.782,76.065,0.0,3.258,0.0,java / 18%,0.0,0.0,4035170.0,5805576.0,java / 229396480%,
8.365,13.358,74.906,0.0,3.371,0.0,java / 19%,0.0,20480.0,4367946.0,6253856.0,java / 229396480%,
8.135,12.891,75.845,0.125,3.004,0.0,java / 19%,0.0,0.0,4171875.0,5971218.0,java / 229396480%,
7.384,11.389,78.223,0.0,3.004,0.0,java / 18%,0.0,0.0,3865004.0,5567732.0,java / 229396480%,
8.250,12.750,75.875,0.0,3.125,0.0,java / 20%,0.0,0.0,4018726.0,5793004.0,java / 229396480%,
8.010,13.267,75.469,0.0,3.254,0.0,java / 19%,0.0,0.0,4222038.0,6096240.0,java / 229396480%,
7.500,11.625,78.125,0.0,2.750,0.0,java / 17%,0.0,28672.0,3716178.0,5297828.0,java / 229421056%,
7.654,11.669,77.541,0.251,2.886,0.0,java / 18%,0.0,20480.0,3764300.0,5324893.0,java / 229421056%,
7.750,12.375,76.750,0.0,3.125,0.0,java / 18%,0.0,0.0,3930670.0,5631131.0,java / 229421056%,
6.375,9.625,81.625,0.0,2.375,0.0,java / 14%,0.0,0.0,3219283.0,4601876.0,java / 229421056%,
7.509,10.638,79.099,0.0,2.753,0.0,java / 18%,0.0,0.0,3651073.0,5161369.0,java / 229421056%,
7.625,11.625,77.500,0.0,3.250,0.0,java / 18%,0.0,0.0,3769718.0,5344208.0,java / 229421056%,
7.760,11.514,77.847,0.375,2.503,0.0,java / 18%,0.0,36864.0,3796660.0,5404162.0,java / 229421056%,
7.644,11.905,77.444,0.0,3.008,0.0,java / 19%,0.0,0.0,3628942.0,5201612.0,java / 229421056%,
6.375,9.0,82.125,0.0,2.500,0.0,java / 15%,0.0,0.0,2848822.0,3959002.0,java / 229453824%,
7.615,11.860,77.528,0.0,2.996,0.0,java / 18%,0.0,0.0,3742197.0,5371859.0,java / 231550976%,
8.010,12.390,76.846,0.0,2.753,0.0,java / 18%,0.0,0.0,3998359.0,5758023.0,java / 231550976%,
8.886,12.516,75.344,0.250,3.004,0.0,java / 19%,0.0,40960.0,4032400.0,5810240.0,java / 231550976%,
8.260,12.641,75.720,0.0,3.379,0.0,java / 19%,0.0,0.0,3972248.0,5693003.0,java / 231550976%,
8.250,12.750,75.750,0.0,3.250,0.0,java / 19%,0.0,0.0,4290352.0,6147255.0,java / 231550976%,
7.357,11.596,78.304,0.0,2.743,0.0,java / 17%,0.0,0.0,3695880.0,5293278.0,java / 231550976%,
7.905,11.167,78.419,0.0,2.509,0.0,java / 17%,0.0,0.0,3575287.0,5095511.0,java / 231550976%,
7.009,11.264,78.974,0.0,2.753,0.0,java / 17%,0.0,4096.0,3599101.0,5124179.0,java / 231550976%,
8.375,12.750,75.750,0.250,2.875,0.0,java / 19%,0.0,20480.0,4147580.0,5928538.0,java / 231559168%,
8.010,12.390,76.596,0.0,3.004,0.0,java / 18%,0.0,0.0,4121024.0,5917592.0,java / 231559168%,
7.500,11.750,77.750,0.0,3.0,0.0,java / 18%,0.0,0.0,3888706.0,5436116.0,java / 231559168%,
6.508,4.881,87.735,0.0,0.876,0.0,java / 10%,0.0,0.0,741017.0,1050387.0,java / 231825408%,
12.750,9.625,77.250,0.0,0.375,0.0,java / 12%,0.0,0.0,4615.0,6218.0,java / 231534592%,
0.624,1.124,97.253,0.749,0.250,0.0,rcu_sched / 0%,0.0,90112.0,2168.0,1886.0,waagent / 15581184%,
0.125,0.250,99.499,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,210.0,738.0,waagent / 15581184%,
0.375,0.499,99.001,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,510.0,1492.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,rcuos/6 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.125,0.250,99.499,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,276.0,1130.0,waagent / 15581184%,
0.250,0.375,99.375,0.0,0.0,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,98.498,0.626,0.125,0.0,kworker/u133:1 / 0%,0.0,16384.0,872.0,1692.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,234.0,478.0,waagent / 15581184%,
0.375,0.375,99.125,0.0,0.125,0.0,waagent / 0%,0.0,0.0,701.0,1633.0,waagent / 15581184%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,66.0,318.0,waagent / 15581184%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/1:1 / 0%,0.0,0.0,708.0,1790.0,waagent / 15581184%,
0.125,0.375,99.375,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.498,0.751,0.125,0.0,kworker/u133:1 / 0%,0.0,12288.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.499,99.001,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,210.0,722.0,waagent / 15581184%,
0.625,0.625,98.625,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,3228.0,3773.0,waagent / 15581184%,
6.633,4.380,88.861,0.0,0.125,0.0,rcu_sched / 0%,0.0,0.0,2204.0,1554.0,waagent / 15581184%,
0.874,1.124,97.878,0.0,0.125,0.0,landscape-sysinfo / 0%,0.0,0.0,6022.0,5741.0,waagent / 15581184%,
5.875,3.750,89.875,0.375,0.125,0.0,rcuos/6 / 0%,0.0,16384.0,2046.0,2128.0,waagent / 15581184%,
4.500,2.750,92.625,0.0,0.125,0.0,landscape-sysin / 5%,0.0,32768.0,4700.0,4435.0,waagent / 15581184%,
5.125,3.0,91.750,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6478.0,6003.0,landscape-sysinfo / 17268736%,
5.493,3.371,91.011,0.0,0.125,0.0,landscape-sysinfo / 2%,0.0,0.0,6478.0,5995.0,waagent / 15581184%,
4.375,2.875,92.625,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6234.0,5835.0,waagent / 15581184%,
6.508,4.005,89.362,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,4129.0,4527.0,waagent / 15581184%,
6.242,3.745,89.263,0.624,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,36864.0,3477.0,3004.0,waagent / 15581184%,
5.500,3.750,90.625,0.0,0.125,0.0,python3 / 1%,0.0,0.0,5660.0,4953.0,waagent / 15581184%,
5.0,3.375,91.500,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6404.0,6003.0,waagent / 15581184%,
5.382,3.379,89.362,1.752,0.125,0.0,landscape-sysinfo / 4%,4096.0,0.0,6942.0,6989.0,landscape-sysinfo / 17317888%,
5.250,3.625,90.875,0.125,0.125,0.0,landscape-sysinfo / 2%,12288.0,0.0,7414.0,6813.0,waagent / 15581184%,
4.494,3.371,91.136,0.874,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,73728.0,6404.0,5843.0,waagent / 15581184%,
6.250,3.750,89.875,0.0,0.125,0.0,dbus-daemon / 0%,0.0,0.0,2141.0,2252.0,waagent / 15581184%,
5.764,3.759,90.476,0.0,0.0,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4469.0,4229.0,waagent / 15581184%,
5.500,3.500,90.875,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6396.0,5901.0,landscape-sysinfo / 17408000%,
2.375,1.625,95.875,0.0,0.125,0.0,rcu_sched / 0%,0.0,0.0,5325.0,25421.0,waagent / 15581184%,
5.375,3.375,90.750,0.375,0.125,0.0,python3 / 0%,0.0,90112.0,4634.0,4333.0,waagent / 15581184%,
4.234,2.242,93.400,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6516.0,6255.0,landscape-sysinfo / 16535552%,
6.125,4.0,89.750,0.0,0.125,0.0,java / 4%,0.0,0.0,1282.0,2432.0,java / 29982720%,
0.250,0.375,99.374,0.0,0.0,0.0,java / 0%,0.0,0.0,132.0,412.0,java / 29982720%,
0.250,0.250,99.375,0.0,0.125,0.0,java / 0%,0.0,0.0,132.0,412.0,java / 29982720%,
9.215,4.359,85.181,0.498,0.747,0.0,java / 12%,0.0,114688.0,551146.0,856352.0,java / 49942528%,
21.429,11.404,64.160,0.0,3.008,0.0,java / 31%,0.0,0.0,2511152.0,3742716.0,java / 89042944%,
20.849,12.235,64.170,0.0,2.747,0.0,java / 32%,0.0,0.0,3071440.0,4552763.0,java / 94298112%,
18.672,12.782,65.539,0.125,2.882,0.0,java / 28%,0.0,0.0,3440739.0,4999165.0,java / 98963456%,
13.174,11.167,72.773,0.0,2.886,0.0,java / 24%,0.0,0.0,3093346.0,4432771.0,java / 156192768%,
14.931,16.939,64.868,0.251,3.011,0.0,java / 29%,0.0,0.0,3736081.0,5392659.0,java / 159412224%,
11.389,13.892,71.089,0.501,3.129,0.0,java / 24%,0.0,32768.0,4098619.0,5844686.0,java / 161800192%,
8.875,11.875,76.0,0.0,3.250,0.0,java / 20%,0.0,0.0,4140191.0,5849126.0,java / 237449216%,
9.625,13.625,73.250,0.0,3.500,0.0,java / 22%,0.0,0.0,4577269.0,6494370.0,java / 271269888%,
9.398,14.536,72.556,0.0,3.509,0.0,java / 22%,0.0,0.0,4824010.0,6860082.0,java / 271269888%,
8.636,12.766,75.594,0.0,3.004,0.0,java / 20%,0.0,0.0,4502083.0,6365112.0,java / 273031168%,
9.102,13.965,73.317,0.0,3.616,0.0,java / 21%,0.0,0.0,4699806.0,6628952.0,java / 273113088%,
10.013,14.768,70.839,0.375,4.005,0.0,java / 24%,0.0,16384.0,4933836.0,7016236.0,java / 275525632%,
8.396,14.035,74.185,0.0,3.383,0.0,java / 21%,0.0,0.0,4665341.0,6610933.0,java / 274604032%,
8.636,12.766,75.344,0.0,3.254,0.0,java / 20%,0.0,0.0,4508003.0,6305211.0,java / 274604032%,
7.615,11.610,77.903,0.0,2.871,0.0,java / 18%,0.0,69632.0,3993439.0,5616640.0,java / 276701184%,
8.886,13.016,74.844,0.0,3.254,0.0,java / 20%,0.0,0.0,4787979.0,6764334.0,java / 276701184%,
8.886,13.141,74.844,0.0,3.129,0.0,java / 20%,0.0,0.0,4615980.0,6582914.0,java / 275648512%,
8.385,12.641,75.219,0.375,3.379,0.0,java / 20%,0.0,16384.0,4492433.0,6233760.0,java / 275685376%,
8.095,12.578,75.716,0.0,3.611,0.0,java / 20%,0.0,0.0,4421861.0,6239731.0,java / 275685376%,
8.166,12.688,76.005,0.0,3.141,0.0,java / 19%,0.0,8192.0,4561548.0,6374255.0,java / 274636800%,
7.259,11.389,78.223,0.0,3.129,0.0,java / 18%,0.0,0.0,4106642.0,5803440.0,java / 274636800%,
7.625,12.250,77.0,0.0,3.125,0.0,java / 19%,0.0,0.0,4343926.0,6100911.0,java / 276733952%,
9.0,13.250,74.625,0.0,3.125,0.0,java / 21%,0.0,0.0,4680709.0,6667170.0,java / 275681280%,
8.761,14.018,73.342,0.375,3.504,0.0,java / 21%,0.0,16384.0,4882430.0,6951632.0,java / 275681280%,
8.636,13.141,74.718,0.0,3.504,0.0,java / 20%,0.0,16384.0,4718452.0,6694691.0,java / 275681280%,
8.636,13.642,74.468,0.0,3.254,0.0,java / 21%,0.0,0.0,4735142.0,6724068.0,java / 274780160%,
8.500,14.0,73.875,0.0,3.625,0.0,java / 20%,0.0,0.0,4839046.0,6895258.0,java / 276877312%,
7.635,12.140,77.222,0.0,3.004,0.0,java / 18%,0.0,0.0,4198304.0,5943290.0,java / 275824640%,
7.509,12.015,77.472,0.0,3.004,0.0,java / 19%,0.0,0.0,4111500.0,5808157.0,java / 275824640%,
8.875,13.125,73.875,0.625,3.500,0.0,java / 21%,0.0,73728.0,4504725.0,6386366.0,java / 275824640%,
8.250,13.500,75.0,0.0,3.250,0.0,java / 21%,0.0,0.0,4754865.0,6751137.0,java / 274776064%,
7.098,11.582,78.705,0.0,2.615,0.0,java / 18%,0.0,0.0,3842005.0,5484904.0,java / 276873216%,
8.291,11.432,77.010,0.0,3.266,0.0,java / 19%,0.0,0.0,3615323.0,4979197.0,java / 276344832%,
8.125,12.625,76.0,0.125,3.125,0.0,java / 19%,0.0,0.0,4087304.0,5566376.0,java / 276344832%,
9.0,14.250,73.125,0.250,3.375,0.0,java / 22%,0.0,40960.0,4680312.0,6604760.0,java / 275820544%,
7.635,12.390,76.721,0.0,3.254,0.0,java / 20%,0.0,0.0,4357156.0,6142572.0,java / 275820544%,
8.385,11.640,76.971,0.0,3.004,0.0,java / 19%,0.0,0.0,4204523.0,5821096.0,java / 275296256%,
7.232,11.222,78.304,0.0,3.242,0.0,java / 18%,0.0,0.0,4167258.0,5805449.0,java / 275296256%,
9.296,14.070,72.739,0.0,3.894,0.0,java / 22%,0.0,0.0,4999865.0,7037320.0,java / 274845696%,
8.625,13.125,75.125,0.0,3.125,0.0,java / 20%,0.0,0.0,4701040.0,6624437.0,java / 274845696%,
7.885,12.641,75.970,0.125,3.379,0.0,java / 19%,0.0,16384.0,4279670.0,6076288.0,java / 274317312%,
9.148,13.910,73.434,0.0,3.509,0.0,java / 22%,0.0,0.0,4970185.0,7007214.0,java / 274317312%,
8.250,13.125,75.625,0.0,3.0,0.0,java / 20%,0.0,0.0,4617197.0,6535080.0,java / 274317312%,
8.593,12.453,76.090,0.0,2.864,0.0,java / 20%,0.0,0.0,4347676.0,6200697.0,java / 273793024%,
8.156,13.174,75.533,0.0,3.137,0.0,java / 20%,0.0,0.0,4387661.0,6234026.0,java / 273793024%,
8.385,14.143,74.093,0.0,3.379,0.0,java / 21%,0.0,0.0,4794262.0,6794969.0,java / 275890176%,
8.978,13.840,72.943,0.499,3.741,0.0,java / 21%,0.0,20480.0,4760926.0,6849431.0,java / 275365888%,
7.885,13.016,75.720,0.0,3.379,0.0,java / 20%,0.0,0.0,4581874.0,6480062.0,java / 275365888%,
8.500,13.500,74.875,0.0,3.125,0.0,java / 20%,0.0,0.0,4440445.0,6316178.0,java / 275365888%,
8.385,12.891,75.469,0.0,3.254,0.0,java / 20%,0.0,36864.0,4580832.0,6458422.0,java / 275365888%,
8.125,13.250,75.250,0.0,3.375,0.0,java / 20%,0.0,0.0,4576832.0,6450466.0,java / 275365888%,
7.259,11.139,78.849,0.0,2.753,0.0,java / 17%,0.0,0.0,3764294.0,5296198.0,java / 275365888%,
8.125,13.125,75.125,0.375,3.250,0.0,java / 21%,0.0,16384.0,4770466.0,6757344.0,java / 275365888%,
8.489,13.608,74.032,0.0,3.870,0.0,java / 21%,0.0,0.0,4742057.0,6770614.0,java / 275365888%,
8.772,13.659,73.935,0.0,3.634,0.0,java / 21%,0.0,0.0,4775858.0,6815961.0,java / 275365888%,
8.761,14.393,73.217,0.0,3.630,0.0,java / 22%,0.0,0.0,4807392.0,6845469.0,java / 275365888%,
8.875,14.500,72.875,0.0,3.750,0.0,java / 22%,0.0,0.0,5006501.0,7121581.0,java / 275365888%,
8.511,13.767,73.967,0.0,3.755,0.0,java / 21%,0.0,0.0,4713625.0,6692669.0,java / 275365888%,
8.010,12.390,76.095,0.125,3.379,0.0,java / 19%,0.0,16384.0,4360414.0,6140750.0,java / 275365888%,
8.020,12.155,76.942,0.0,2.882,0.0,java / 19%,0.0,28672.0,4409234.0,6164774.0,java / 275365888%,
7.250,11.125,79.0,0.0,2.625,0.0,java / 17%,0.0,0.0,4120220.0,5778862.0,java / 275365888%,
8.521,12.657,75.689,0.0,3.133,0.0,java / 20%,0.0,0.0,4552081.0,6399655.0,java / 275365888%,
8.240,12.484,76.030,0.0,3.246,0.0,java / 20%,0.0,0.0,4616708.0,6430835.0,java / 275365888%,
8.728,12.968,75.436,0.0,2.868,0.0,java / 20%,0.0,0.0,4484989.0,6273634.0,java / 275365888%,
8.040,13.065,75.503,0.126,3.266,0.0,java / 20%,0.0,32768.0,4536676.0,6431492.0,java / 275365888%,
8.250,12.875,76.125,0.0,2.750,0.0,java / 20%,0.0,0.0,4635051.0,6475824.0,java / 275365888%,
8.375,11.875,76.500,0.0,3.250,0.0,java / 19%,0.0,0.0,4351773.0,6049272.0,java / 275365888%,
8.543,13.568,74.497,0.0,3.392,0.0,java / 20%,0.0,0.0,4648728.0,6569054.0,java / 275365888%,
8.636,12.891,74.969,0.0,3.504,0.0,java / 20%,0.0,0.0,4693871.0,6700386.0,java / 275365888%,
9.011,13.517,74.093,0.0,3.379,0.0,java / 21%,0.0,16384.0,5058468.0,7162185.0,java / 275365888%,
8.955,13.806,73.259,0.249,3.731,0.0,java / 20%,0.0,24576.0,4891548.0,6965792.0,java / 275369984%,
8.794,13.442,74.372,0.0,3.392,0.0,java / 21%,0.0,0.0,5002383.0,7079846.0,java / 275369984%,
8.908,13.425,74.279,0.0,3.388,0.0,java / 21%,0.0,0.0,4820644.0,6781957.0,java / 275369984%,
7.740,12.235,76.529,0.0,3.496,0.0,java / 19%,0.0,0.0,4302234.0,6069267.0,java / 275369984%,
8.250,12.250,76.500,0.0,3.0,0.0,java / 19%,0.0,0.0,4304487.0,6046474.0,java / 275369984%,
8.385,13.267,74.844,0.0,3.504,0.0,java / 20%,0.0,0.0,4692246.0,6644290.0,java / 275369984%,
8.250,12.625,75.625,0.250,3.250,0.0,java / 19%,0.0,20480.0,4503658.0,6398094.0,java / 275369984%,
7.615,11.985,77.154,0.0,3.246,0.0,java / 19%,0.0,0.0,4336689.0,6077096.0,java / 275369984%,
8.521,12.782,75.313,0.0,3.383,0.0,java / 20%,0.0,0.0,4560693.0,6408742.0,java / 275369984%,
4.010,6.767,87.594,0.0,1.629,0.0,java / 9%,0.0,0.0,2101674.0,2945866.0,java / 277467136%,
13.0,8.0,78.875,0.0,0.125,0.0,java / 16%,0.0,0.0,5842.0,5735.0,java / 278847488%,
6.617,5.743,87.266,0.0,0.375,0.0,rcu_sched / 0%,0.0,0.0,4570.0,6408.0,waagent / 15581184%,
0.125,0.250,98.874,0.751,0.0,0.0,kworker/u133:1 / 0%,0.0,90112.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,53248.0,210.0,722.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,230.0,510.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.999,0.250,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,16384.0,210.0,722.0,waagent / 15581184%,
0.375,0.500,99.0,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,420.0,waagent / 15581184%,
0.250,0.375,99.374,0.0,0.0,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,210.0,722.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,591.0,1531.0,waagent / 15581184%,
0.250,0.499,98.752,0.375,0.125,0.0,rcuos/7 / 0%,0.0,20480.0,132.0,412.0,waagent / 15581184%,
0.250,0.250,99.375,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,420.0,waagent / 15581184%,
0.500,0.500,98.875,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,2325.0,3145.0,waagent / 15581184%,
4.0,2.625,93.250,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,2659.0,1946.0,landscape-sysinfo / 17412096%,
4.869,3.121,91.885,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6470.0,6271.0,landscape-sysinfo / 15585280%,
4.0,3.125,92.500,0.250,0.125,0.0,sshd: [net] / 0%,0.0,40960.0,4277.0,4750.0,waagent / 15581184%,
